image_id,category,method,candidate,x,y,right,bottom,native_x,native_y,native_right,native_bottom
c306d8f37fb5e260b7c60323,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
c306d8f37fb5e260b7c60323,macaroni2,grid8,4,0,320,128,448,0,625,375,875
c306d8f37fb5e260b7c60323,macaroni2,grid8,5,128,320,256,448,375,625,750,875
c306d8f37fb5e260b7c60323,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
c306d8f37fb5e260b7c60323,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
c306d8f37fb5e260b7c60323,macaroni2,mixed8,0,124,0,252,128,363,0,739,250
c306d8f37fb5e260b7c60323,macaroni2,mixed8,1,228,315,356,443,667,615,1043,866
c306d8f37fb5e260b7c60323,macaroni2,mixed8,2,55,0,183,128,161,0,537,250
c306d8f37fb5e260b7c60323,macaroni2,mixed8,3,86,299,214,427,251,583,627,834
c306d8f37fb5e260b7c60323,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
c306d8f37fb5e260b7c60323,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
c306d8f37fb5e260b7c60323,macaroni2,mixed8,6,320,320,448,448,937,625,1313,875
c306d8f37fb5e260b7c60323,macaroni2,mixed8,7,0,0,128,128,0,0,375,250
c325c4637ed0fa9d401e9f02,macaroni2,top8,0,374,185,502,313,1095,361,1471,612
c325c4637ed0fa9d401e9f02,macaroni2,top8,1,253,235,381,363,741,458,1117,709
c325c4637ed0fa9d401e9f02,macaroni2,top8,2,90,37,218,165,263,72,639,323
c325c4637ed0fa9d401e9f02,macaroni2,top8,3,314,384,442,512,919,750,1295,1000
c325c4637ed0fa9d401e9f02,macaroni2,top8,4,215,384,343,512,629,750,1005,1000
c325c4637ed0fa9d401e9f02,macaroni2,top8,5,250,303,378,431,732,591,1108,842
c325c4637ed0fa9d401e9f02,macaroni2,top8,6,217,20,345,148,635,39,1011,290
c325c4637ed0fa9d401e9f02,macaroni2,top8,7,302,135,430,263,884,263,1260,514
c325c4637ed0fa9d401e9f02,macaroni2,grid8,0,0,64,128,192,0,125,375,375
c325c4637ed0fa9d401e9f02,macaroni2,grid8,1,128,64,256,192,375,125,750,375
c325c4637ed0fa9d401e9f02,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
c325c4637ed0fa9d401e9f02,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
c325c4637ed0fa9d401e9f02,macaroni2,grid8,4,0,320,128,448,0,625,375,875
c325c4637ed0fa9d401e9f02,macaroni2,grid8,5,128,320,256,448,375,625,750,875
c325c4637ed0fa9d401e9f02,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
c325c4637ed0fa9d401e9f02,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,0,374,185,502,313,1095,361,1471,612
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,1,253,235,381,363,741,458,1117,709
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,2,90,37,218,165,263,72,639,323
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,3,314,384,442,512,919,750,1295,1000
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
c325c4637ed0fa9d401e9f02,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
c5e900adfeb212975ed0b2e9,macaroni2,top8,0,331,209,459,337,969,408,1345,659
c5e900adfeb212975ed0b2e9,macaroni2,top8,1,174,250,302,378,509,488,885,739
c5e900adfeb212975ed0b2e9,macaroni2,top8,2,185,2,313,130,541,3,917,254
c5e900adfeb212975ed0b2e9,macaroni2,top8,3,78,179,206,307,228,349,604,600
c5e900adfeb212975ed0b2e9,macaroni2,top8,4,0,384,128,512,0,750,375,1000
c5e900adfeb212975ed0b2e9,macaroni2,top8,5,384,321,512,449,1125,626,1500,877
c5e900adfeb212975ed0b2e9,macaroni2,top8,6,83,0,211,128,243,0,619,250
c5e900adfeb212975ed0b2e9,macaroni2,top8,7,0,0,128,128,0,0,375,250
c5e900adfeb212975ed0b2e9,macaroni2,grid8,0,0,64,128,192,0,125,375,375
c5e900adfeb212975ed0b2e9,macaroni2,grid8,1,128,64,256,192,375,125,750,375
c5e900adfeb212975ed0b2e9,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
c5e900adfeb212975ed0b2e9,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
c5e900adfeb212975ed0b2e9,macaroni2,grid8,4,0,320,128,448,0,625,375,875
c5e900adfeb212975ed0b2e9,macaroni2,grid8,5,128,320,256,448,375,625,750,875
c5e900adfeb212975ed0b2e9,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
c5e900adfeb212975ed0b2e9,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,0,331,209,459,337,969,408,1345,659
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,1,174,250,302,378,509,488,885,739
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,2,185,2,313,130,541,3,917,254
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,3,78,179,206,307,228,349,604,600
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
c5e900adfeb212975ed0b2e9,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
c665ef64c2eca25fee802f1b,macaroni2,top8,0,170,328,298,456,498,640,874,891
c665ef64c2eca25fee802f1b,macaroni2,top8,1,275,372,403,500,805,726,1181,977
c665ef64c2eca25fee802f1b,macaroni2,top8,2,262,236,390,364,767,460,1143,711
c665ef64c2eca25fee802f1b,macaroni2,top8,3,102,384,230,512,298,750,674,1000
c665ef64c2eca25fee802f1b,macaroni2,top8,4,345,384,473,512,1010,750,1386,1000
c665ef64c2eca25fee802f1b,macaroni2,top8,5,118,244,246,372,345,476,721,727
c665ef64c2eca25fee802f1b,macaroni2,top8,6,156,76,284,204,457,148,833,399
c665ef64c2eca25fee802f1b,macaroni2,top8,7,243,4,371,132,711,7,1087,258
c665ef64c2eca25fee802f1b,macaroni2,grid8,0,0,64,128,192,0,125,375,375
c665ef64c2eca25fee802f1b,macaroni2,grid8,1,128,64,256,192,375,125,750,375
c665ef64c2eca25fee802f1b,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
c665ef64c2eca25fee802f1b,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
c665ef64c2eca25fee802f1b,macaroni2,grid8,4,0,320,128,448,0,625,375,875
c665ef64c2eca25fee802f1b,macaroni2,grid8,5,128,320,256,448,375,625,750,875
c665ef64c2eca25fee802f1b,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
c665ef64c2eca25fee802f1b,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
c665ef64c2eca25fee802f1b,macaroni2,mixed8,0,170,328,298,456,498,640,874,891
c665ef64c2eca25fee802f1b,macaroni2,mixed8,1,275,372,403,500,805,726,1181,977
c665ef64c2eca25fee802f1b,macaroni2,mixed8,2,262,236,390,364,767,460,1143,711
c665ef64c2eca25fee802f1b,macaroni2,mixed8,3,102,384,230,512,298,750,674,1000
c665ef64c2eca25fee802f1b,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
c665ef64c2eca25fee802f1b,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
c665ef64c2eca25fee802f1b,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
c665ef64c2eca25fee802f1b,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
c7103f841b898a97a1674921,macaroni2,top8,0,196,140,324,268,574,273,950,524
c7103f841b898a97a1674921,macaroni2,top8,1,204,45,332,173,597,87,973,338
c7103f841b898a97a1674921,macaroni2,top8,2,53,36,181,164,155,70,531,321
c7103f841b898a97a1674921,macaroni2,top8,3,210,384,338,512,615,750,991,1000
c7103f841b898a97a1674921,macaroni2,top8,4,134,384,262,512,392,750,768,1000
c7103f841b898a97a1674921,macaroni2,top8,5,165,229,293,357,483,447,859,698
c7103f841b898a97a1674921,macaroni2,top8,6,269,91,397,219,788,177,1164,428
c7103f841b898a97a1674921,macaroni2,top8,7,338,330,466,458,990,644,1366,895
c7103f841b898a97a1674921,macaroni2,grid8,0,0,64,128,192,0,125,375,375
c7103f841b898a97a1674921,macaroni2,grid8,1,128,64,256,192,375,125,750,375
c7103f841b898a97a1674921,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
c7103f841b898a97a1674921,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
c7103f841b898a97a1674921,macaroni2,grid8,4,0,320,128,448,0,625,375,875
c7103f841b898a97a1674921,macaroni2,grid8,5,128,320,256,448,375,625,750,875
c7103f841b898a97a1674921,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
c7103f841b898a97a1674921,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
c7103f841b898a97a1674921,macaroni2,mixed8,0,196,140,324,268,574,273,950,524
c7103f841b898a97a1674921,macaroni2,mixed8,1,204,45,332,173,597,87,973,338
c7103f841b898a97a1674921,macaroni2,mixed8,2,53,36,181,164,155,70,531,321
c7103f841b898a97a1674921,macaroni2,mixed8,3,210,384,338,512,615,750,991,1000
c7103f841b898a97a1674921,macaroni2,mixed8,4,320,64,448,192,937,125,1313,375
c7103f841b898a97a1674921,macaroni2,mixed8,5,64,320,192,448,187,625,563,875
c7103f841b898a97a1674921,macaroni2,mixed8,6,320,320,448,448,937,625,1313,875
c7103f841b898a97a1674921,macaroni2,mixed8,7,0,0,128,128,0,0,375,250
cab40b14618160dc68f2870f,macaroni2,top8,0,64,192,192,320,187,375,563,625
cab40b14618160dc68f2870f,macaroni2,top8,1,9,384,137,512,26,750,402,1000
cab40b14618160dc68f2870f,macaroni2,top8,2,384,60,512,188,1125,117,1500,368
cab40b14618160dc68f2870f,macaroni2,top8,3,312,180,440,308,914,351,1290,602
cab40b14618160dc68f2870f,macaroni2,top8,4,384,209,512,337,1125,408,1500,659
cab40b14618160dc68f2870f,macaroni2,top8,5,216,0,344,128,632,0,1008,250
cab40b14618160dc68f2870f,macaroni2,top8,6,351,41,479,169,1028,80,1404,331
cab40b14618160dc68f2870f,macaroni2,top8,7,129,197,257,325,377,384,753,635
cab40b14618160dc68f2870f,macaroni2,grid8,0,0,64,128,192,0,125,375,375
cab40b14618160dc68f2870f,macaroni2,grid8,1,128,64,256,192,375,125,750,375
cab40b14618160dc68f2870f,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
cab40b14618160dc68f2870f,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
cab40b14618160dc68f2870f,macaroni2,grid8,4,0,320,128,448,0,625,375,875
cab40b14618160dc68f2870f,macaroni2,grid8,5,128,320,256,448,375,625,750,875
cab40b14618160dc68f2870f,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
cab40b14618160dc68f2870f,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
cab40b14618160dc68f2870f,macaroni2,mixed8,0,64,192,192,320,187,375,563,625
cab40b14618160dc68f2870f,macaroni2,mixed8,1,9,384,137,512,26,750,402,1000
cab40b14618160dc68f2870f,macaroni2,mixed8,2,384,60,512,188,1125,117,1500,368
cab40b14618160dc68f2870f,macaroni2,mixed8,3,312,180,440,308,914,351,1290,602
cab40b14618160dc68f2870f,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
cab40b14618160dc68f2870f,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
cab40b14618160dc68f2870f,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
cab40b14618160dc68f2870f,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
cc1ee3abeee827425ec2c456,macaroni2,top8,0,49,171,177,299,143,333,519,584
cc1ee3abeee827425ec2c456,macaroni2,top8,1,245,0,373,128,717,0,1093,250
cc1ee3abeee827425ec2c456,macaroni2,top8,2,13,68,141,196,38,132,414,383
cc1ee3abeee827425ec2c456,macaroni2,top8,3,178,3,306,131,521,5,897,256
cc1ee3abeee827425ec2c456,macaroni2,top8,4,0,3,128,131,0,5,375,256
cc1ee3abeee827425ec2c456,macaroni2,top8,5,252,384,380,512,738,750,1114,1000
cc1ee3abeee827425ec2c456,macaroni2,top8,6,323,384,451,512,946,750,1322,1000
cc1ee3abeee827425ec2c456,macaroni2,top8,7,323,150,451,278,946,292,1322,543
cc1ee3abeee827425ec2c456,macaroni2,grid8,0,0,64,128,192,0,125,375,375
cc1ee3abeee827425ec2c456,macaroni2,grid8,1,128,64,256,192,375,125,750,375
cc1ee3abeee827425ec2c456,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
cc1ee3abeee827425ec2c456,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
cc1ee3abeee827425ec2c456,macaroni2,grid8,4,0,320,128,448,0,625,375,875
cc1ee3abeee827425ec2c456,macaroni2,grid8,5,128,320,256,448,375,625,750,875
cc1ee3abeee827425ec2c456,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
cc1ee3abeee827425ec2c456,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
cc1ee3abeee827425ec2c456,macaroni2,mixed8,0,49,171,177,299,143,333,519,584
cc1ee3abeee827425ec2c456,macaroni2,mixed8,1,245,0,373,128,717,0,1093,250
cc1ee3abeee827425ec2c456,macaroni2,mixed8,2,13,68,141,196,38,132,414,383
cc1ee3abeee827425ec2c456,macaroni2,mixed8,3,178,3,306,131,521,5,897,256
cc1ee3abeee827425ec2c456,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
cc1ee3abeee827425ec2c456,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
cc1ee3abeee827425ec2c456,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
cc1ee3abeee827425ec2c456,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
cd1f67970d567bf75d873a22,macaroni2,top8,0,220,163,348,291,644,318,1020,569
cd1f67970d567bf75d873a22,macaroni2,top8,1,177,80,305,208,518,156,894,407
cd1f67970d567bf75d873a22,macaroni2,top8,2,59,36,187,164,172,70,548,321
cd1f67970d567bf75d873a22,macaroni2,top8,3,384,131,512,259,1125,255,1500,506
cd1f67970d567bf75d873a22,macaroni2,top8,4,123,381,251,509,360,744,736,995
cd1f67970d567bf75d873a22,macaroni2,top8,5,140,0,268,128,410,0,786,250
cd1f67970d567bf75d873a22,macaroni2,top8,6,205,0,333,128,600,0,976,250
cd1f67970d567bf75d873a22,macaroni2,top8,7,384,10,512,138,1125,19,1500,270
cd1f67970d567bf75d873a22,macaroni2,grid8,0,0,64,128,192,0,125,375,375
cd1f67970d567bf75d873a22,macaroni2,grid8,1,128,64,256,192,375,125,750,375
cd1f67970d567bf75d873a22,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
cd1f67970d567bf75d873a22,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
cd1f67970d567bf75d873a22,macaroni2,grid8,4,0,320,128,448,0,625,375,875
cd1f67970d567bf75d873a22,macaroni2,grid8,5,128,320,256,448,375,625,750,875
cd1f67970d567bf75d873a22,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
cd1f67970d567bf75d873a22,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
cd1f67970d567bf75d873a22,macaroni2,mixed8,0,220,163,348,291,644,318,1020,569
cd1f67970d567bf75d873a22,macaroni2,mixed8,1,177,80,305,208,518,156,894,407
cd1f67970d567bf75d873a22,macaroni2,mixed8,2,59,36,187,164,172,70,548,321
cd1f67970d567bf75d873a22,macaroni2,mixed8,3,384,131,512,259,1125,255,1500,506
cd1f67970d567bf75d873a22,macaroni2,mixed8,4,320,64,448,192,937,125,1313,375
cd1f67970d567bf75d873a22,macaroni2,mixed8,5,64,320,192,448,187,625,563,875
cd1f67970d567bf75d873a22,macaroni2,mixed8,6,320,320,448,448,937,625,1313,875
cd1f67970d567bf75d873a22,macaroni2,mixed8,7,0,0,128,128,0,0,375,250
ceaee2e842571126fc9e9988,macaroni2,top8,0,333,90,461,218,975,175,1351,426
ceaee2e842571126fc9e9988,macaroni2,top8,1,269,0,397,128,788,0,1164,250
ceaee2e842571126fc9e9988,macaroni2,top8,2,384,59,512,187,1125,115,1500,366
ceaee2e842571126fc9e9988,macaroni2,top8,3,334,0,462,128,978,0,1354,250
ceaee2e842571126fc9e9988,macaroni2,top8,4,197,83,325,211,577,162,953,413
ceaee2e842571126fc9e9988,macaroni2,top8,5,384,374,512,502,1125,730,1500,981
ceaee2e842571126fc9e9988,macaroni2,top8,6,340,381,468,509,996,744,1372,995
ceaee2e842571126fc9e9988,macaroni2,top8,7,384,296,512,424,1125,578,1500,829
ceaee2e842571126fc9e9988,macaroni2,grid8,0,0,64,128,192,0,125,375,375
ceaee2e842571126fc9e9988,macaroni2,grid8,1,128,64,256,192,375,125,750,375
ceaee2e842571126fc9e9988,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
ceaee2e842571126fc9e9988,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
ceaee2e842571126fc9e9988,macaroni2,grid8,4,0,320,128,448,0,625,375,875
ceaee2e842571126fc9e9988,macaroni2,grid8,5,128,320,256,448,375,625,750,875
ceaee2e842571126fc9e9988,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
ceaee2e842571126fc9e9988,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
ceaee2e842571126fc9e9988,macaroni2,mixed8,0,333,90,461,218,975,175,1351,426
ceaee2e842571126fc9e9988,macaroni2,mixed8,1,269,0,397,128,788,0,1164,250
ceaee2e842571126fc9e9988,macaroni2,mixed8,2,384,59,512,187,1125,115,1500,366
ceaee2e842571126fc9e9988,macaroni2,mixed8,3,334,0,462,128,978,0,1354,250
ceaee2e842571126fc9e9988,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
ceaee2e842571126fc9e9988,macaroni2,mixed8,5,64,320,192,448,187,625,563,875
ceaee2e842571126fc9e9988,macaroni2,mixed8,6,320,320,448,448,937,625,1313,875
ceaee2e842571126fc9e9988,macaroni2,mixed8,7,0,0,128,128,0,0,375,250
cfff5e11e5db9907d417bb57,macaroni2,top8,0,0,0,128,128,0,0,375,250
cfff5e11e5db9907d417bb57,macaroni2,top8,1,0,384,128,512,0,750,375,1000
cfff5e11e5db9907d417bb57,macaroni2,top8,2,384,310,512,438,1125,605,1500,856
cfff5e11e5db9907d417bb57,macaroni2,top8,3,142,0,270,128,416,0,792,250
cfff5e11e5db9907d417bb57,macaroni2,top8,4,71,0,199,128,208,0,584,250
cfff5e11e5db9907d417bb57,macaroni2,top8,5,347,89,475,217,1016,173,1392,424
cfff5e11e5db9907d417bb57,macaroni2,top8,6,254,384,382,512,744,750,1120,1000
cfff5e11e5db9907d417bb57,macaroni2,top8,7,374,384,502,512,1095,750,1471,1000
cfff5e11e5db9907d417bb57,macaroni2,grid8,0,0,64,128,192,0,125,375,375
cfff5e11e5db9907d417bb57,macaroni2,grid8,1,128,64,256,192,375,125,750,375
cfff5e11e5db9907d417bb57,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
cfff5e11e5db9907d417bb57,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
cfff5e11e5db9907d417bb57,macaroni2,grid8,4,0,320,128,448,0,625,375,875
cfff5e11e5db9907d417bb57,macaroni2,grid8,5,128,320,256,448,375,625,750,875
cfff5e11e5db9907d417bb57,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
cfff5e11e5db9907d417bb57,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
cfff5e11e5db9907d417bb57,macaroni2,mixed8,0,0,0,128,128,0,0,375,250
cfff5e11e5db9907d417bb57,macaroni2,mixed8,1,0,384,128,512,0,750,375,1000
cfff5e11e5db9907d417bb57,macaroni2,mixed8,2,384,310,512,438,1125,605,1500,856
cfff5e11e5db9907d417bb57,macaroni2,mixed8,3,142,0,270,128,416,0,792,250
cfff5e11e5db9907d417bb57,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
cfff5e11e5db9907d417bb57,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
cfff5e11e5db9907d417bb57,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
cfff5e11e5db9907d417bb57,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
d0993e7b4c424800241a3808,macaroni2,top8,0,131,267,259,395,383,521,759,772
d0993e7b4c424800241a3808,macaroni2,top8,1,123,384,251,512,360,750,736,1000
d0993e7b4c424800241a3808,macaroni2,top8,2,133,171,261,299,389,333,765,584
d0993e7b4c424800241a3808,macaroni2,top8,3,131,106,259,234,383,207,759,458
d0993e7b4c424800241a3808,macaroni2,top8,4,264,384,392,512,773,750,1149,1000
d0993e7b4c424800241a3808,macaroni2,top8,5,280,254,408,382,820,496,1196,747
d0993e7b4c424800241a3808,macaroni2,top8,6,384,289,512,417,1125,564,1500,815
d0993e7b4c424800241a3808,macaroni2,top8,7,197,268,325,396,577,523,953,774
d0993e7b4c424800241a3808,macaroni2,grid8,0,0,64,128,192,0,125,375,375
d0993e7b4c424800241a3808,macaroni2,grid8,1,128,64,256,192,375,125,750,375
d0993e7b4c424800241a3808,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
d0993e7b4c424800241a3808,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
d0993e7b4c424800241a3808,macaroni2,grid8,4,0,320,128,448,0,625,375,875
d0993e7b4c424800241a3808,macaroni2,grid8,5,128,320,256,448,375,625,750,875
d0993e7b4c424800241a3808,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
d0993e7b4c424800241a3808,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
d0993e7b4c424800241a3808,macaroni2,mixed8,0,131,267,259,395,383,521,759,772
d0993e7b4c424800241a3808,macaroni2,mixed8,1,123,384,251,512,360,750,736,1000
d0993e7b4c424800241a3808,macaroni2,mixed8,2,133,171,261,299,389,333,765,584
d0993e7b4c424800241a3808,macaroni2,mixed8,3,131,106,259,234,383,207,759,458
d0993e7b4c424800241a3808,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
d0993e7b4c424800241a3808,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
d0993e7b4c424800241a3808,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
d0993e7b4c424800241a3808,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
d0dce877e6cda5e371822352,macaroni2,top8,0,201,134,329,262,588,261,964,512
d0dce877e6cda5e371822352,macaroni2,top8,1,355,111,483,239,1040,216,1416,467
d0dce877e6cda5e371822352,macaroni2,top8,2,137,221,265,349,401,431,777,682
d0dce877e6cda5e371822352,macaroni2,top8,3,384,338,512,466,1125,660,1500,911
d0dce877e6cda5e371822352,macaroni2,top8,4,194,0,322,128,568,0,944,250
d0dce877e6cda5e371822352,macaroni2,top8,5,275,175,403,303,805,341,1181,592
d0dce877e6cda5e371822352,macaroni2,top8,6,243,384,371,512,711,750,1087,1000
d0dce877e6cda5e371822352,macaroni2,top8,7,342,354,470,482,1001,691,1377,942
d0dce877e6cda5e371822352,macaroni2,grid8,0,0,64,128,192,0,125,375,375
d0dce877e6cda5e371822352,macaroni2,grid8,1,128,64,256,192,375,125,750,375
d0dce877e6cda5e371822352,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
d0dce877e6cda5e371822352,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
d0dce877e6cda5e371822352,macaroni2,grid8,4,0,320,128,448,0,625,375,875
d0dce877e6cda5e371822352,macaroni2,grid8,5,128,320,256,448,375,625,750,875
d0dce877e6cda5e371822352,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
d0dce877e6cda5e371822352,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
d0dce877e6cda5e371822352,macaroni2,mixed8,0,201,134,329,262,588,261,964,512
d0dce877e6cda5e371822352,macaroni2,mixed8,1,355,111,483,239,1040,216,1416,467
d0dce877e6cda5e371822352,macaroni2,mixed8,2,137,221,265,349,401,431,777,682
d0dce877e6cda5e371822352,macaroni2,mixed8,3,384,338,512,466,1125,660,1500,911
d0dce877e6cda5e371822352,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
d0dce877e6cda5e371822352,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
d0dce877e6cda5e371822352,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
d0dce877e6cda5e371822352,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
d2aa4f8570cfabc3225ef991,macaroni2,top8,0,43,148,171,276,125,289,501,540
d2aa4f8570cfabc3225ef991,macaroni2,top8,1,6,0,134,128,17,0,393,250
d2aa4f8570cfabc3225ef991,macaroni2,top8,2,125,77,253,205,366,150,742,401
d2aa4f8570cfabc3225ef991,macaroni2,top8,3,291,384,419,512,852,750,1228,1000
d2aa4f8570cfabc3225ef991,macaroni2,top8,4,314,354,442,482,919,691,1295,942
d2aa4f8570cfabc3225ef991,macaroni2,top8,5,134,0,262,128,392,0,768,250
d2aa4f8570cfabc3225ef991,macaroni2,top8,6,342,220,470,348,1001,429,1377,680
d2aa4f8570cfabc3225ef991,macaroni2,top8,7,189,240,317,368,553,468,929,719
d2aa4f8570cfabc3225ef991,macaroni2,grid8,0,0,64,128,192,0,125,375,375
d2aa4f8570cfabc3225ef991,macaroni2,grid8,1,128,64,256,192,375,125,750,375
d2aa4f8570cfabc3225ef991,macaroni2,grid8,2,256,64,384,192,750,125,1125,375
d2aa4f8570cfabc3225ef991,macaroni2,grid8,3,384,64,512,192,1125,125,1500,375
d2aa4f8570cfabc3225ef991,macaroni2,grid8,4,0,320,128,448,0,625,375,875
d2aa4f8570cfabc3225ef991,macaroni2,grid8,5,128,320,256,448,375,625,750,875
d2aa4f8570cfabc3225ef991,macaroni2,grid8,6,256,320,384,448,750,625,1125,875
d2aa4f8570cfabc3225ef991,macaroni2,grid8,7,384,320,512,448,1125,625,1500,875
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,0,43,148,171,276,125,289,501,540
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,1,6,0,134,128,17,0,393,250
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,2,125,77,253,205,366,150,742,401
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,3,291,384,419,512,852,750,1228,1000
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,4,64,64,192,192,187,125,563,375
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,5,320,64,448,192,937,125,1313,375
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,6,64,320,192,448,187,625,563,875
d2aa4f8570cfabc3225ef991,macaroni2,mixed8,7,320,320,448,448,937,625,1313,875
d375ce7f704f3b7c889f1734,macaroni2,top8,0,264,0,392,128,773,0,1149,250
d375ce7f704f3b7c889f1734,macaroni2,top8,1,300,362,428,490,878,707,1254,958
d375ce7f704f3b7c889f1734,macaroni2,top8,2,176,0,304,128,515,0,891,250
d375ce7f704f3b7c889f1734,macaroni2,top8,3,81,283,209,411,237,552,613,803
d375ce7f704f3b7c889f1734,macaroni2,top8,4,153,189,281,317,448,369,824,620
d375ce7f704f3b7c889f1734,macaroni2,top8,5,365,384,493,512,1069,750,1445,1000
d375ce7f704f3b7c889f1734,macaroni2,top8,6,384,149,512,277,1125,291,1500,542
d375ce7f704f3b7c889f1734,macaroni2,top8,7,374,301,502,429,1095,587,1471,838
