image_id,dataset,category,role,component_id,kind,area_native,area_fraction,equivalent_area_512,max_bbox_side_512,x,y,width,height
8b4a3ccfd4132686b42fbcb9,VisA,chewinggum,source_fit,1,larger,32481,0.021648862003417854,5675.11928102397,156.8047690014903,385,566,411,160
594811ad03538d5f3e534da8,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,193,0.00012863613702347975,33.72119150388308,35.72093023255814,415,473,7,78
594811ad03538d5f3e534da8,VisA,chewinggum,source_fit,2,larger,32654,0.021764167970801596,5705.346048537814,114.83755588673621,297,565,301,197
0d13d83973f60d6578a512be,VisA,chewinggum,source_fit,1,larger,39723,0.026475716429967287,6940.450207817345,128.19076005961253,494,580,336,185
b05d167600b68cfe85542e05,VisA,chewinggum,source_fit,1,larger,8130,0.0054187139585538365,1420.483351951137,83.80679785330948,976,471,83,183
b05d167600b68cfe85542e05,VisA,chewinggum,source_fit,2,larger,27518,0.018340980407316663,4807.977967895619,111.02235469448584,768,585,291,194
b05d167600b68cfe85542e05,VisA,chewinggum,source_fit,3,larger,5857,0.003903740178997518,1023.3420654831253,73.2737030411449,703,620,95,160
b05d167600b68cfe85542e05,VisA,chewinggum,source_fit,4,tiny_compact,165,0.0001099738995278454,28.828997917827504,10.075134168157424,998,778,20,22
71510b5258e73094aff46487,VisA,chewinggum,source_fit,1,larger,5291,0.003526496378192909,924.4498665650019,54.17585692995529,604,664,142,93
714ddb5f39389254f52215cb,VisA,chewinggum,source_fit,1,tiny_compact,372,0.0002479411552991423,64.99628621473836,13.353204172876303,259,414,35,28
714ddb5f39389254f52215cb,VisA,chewinggum,source_fit,2,larger,16789,0.011190010904078765,2933.394218438824,94.61698956780924,613,543,248,143
714ddb5f39389254f52215cb,VisA,chewinggum,source_fit,3,tiny_compact,153,0.0001019757977440021,26.732343523803685,24.271914132379248,593,581,21,53
a6604db46904f300e84025c6,VisA,chewinggum,source_fit,1,larger,17171,0.011444617144197778,3000.137716648582,76.479427549195,448,545,155,167
760e3fb40a3440d60bbcaffa,VisA,chewinggum,source_fit,1,larger,9715,0.0064751299025031395,1697.416453161783,81.97495527728086,603,483,189,179
c6aeb6255ff59209d6664c5b,VisA,chewinggum,source_fit,1,larger,39181,0.026114468832730366,6845.751317687269,136.2026825633383,331,501,357,162
066a3dca9607bb33aaa4780b,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,337,0.00022461335842959937,58.8810442321689,48.45305514157973,390,571,127,64
066a3dca9607bb33aaa4780b,VisA,chewinggum,source_fit,2,larger,14969,0.009976965466862532,2615.4016353452116,76.02146690518784,498,595,157,166
28ab490ec39dbee5492f45e3,VisA,chewinggum,source_fit,1,tiny_compact,678,0.0004518927507871465,118.46097326234573,29.30948121645796,278,423,49,64
28ab490ec39dbee5492f45e3,VisA,chewinggum,source_fit,2,tiny_compact,309,0.000205951120933965,53.98885064611332,10.301043219076005,626,596,27,15
28ab490ec39dbee5492f45e3,VisA,chewinggum,source_fit,3,larger,13334,0.008887224098813882,2329.732474159466,133.53204172876303,289,631,350,98
28ab490ec39dbee5492f45e3,VisA,chewinggum,source_fit,4,tiny_compact,273,0.0001819568155824351,47.69888746404187,11.064083457526081,781,672,29,17
95c759c74a2bc4da6fb0233c,VisA,chewinggum,source_fit,1,larger,22377,0.014914460301421796,3909.7362812559154,102.62891207153503,458,558,269,176
95c759c74a2bc4da6fb0233c,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,418,0.00027860054547054167,73.03346139182968,61.04321907600596,293,627,160,14
9682ae478ce44793fcb0d7ed,VisA,chewinggum,source_fit,1,larger,34050,0.022694613811655367,5949.2568430425845,90.21824686940965,671,559,217,197
bd8f7b7c687a57c6cf11cf1c,VisA,chewinggum,source_fit,1,larger,8696,0.005795957759358446,1519.3755508692605,52.665474060822895,276,414,129,115
bd8f7b7c687a57c6cf11cf1c,VisA,chewinggum,source_fit,2,larger,21981,0.014650522942554967,3840.5466862531293,94.33989266547407,532,511,202,206
546ff008627482c4c8df8e5e,VisA,chewinggum,source_fit,1,larger,17909,0.01193650040390414,3129.081961881047,114.45603576751118,508,623,300,125
546ff008627482c4c8df8e5e,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,408,0.00027193546065067223,71.28624939680982,45.0193740685544,385,666,118,9
546ff008627482c4c8df8e5e,VisA,chewinggum,source_fit,3,tiny_compact,1297,0.0008644615011370634,226.61339575407436,21.06618962432916,862,683,39,46
bbb87f02316bdcdb3ec20877,VisA,chewinggum,source_fit,1,larger,2248,0.001498311067506645,392.77325648046195,76.479427549195,577,542,159,167
bbb87f02316bdcdb3ec20877,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,677,0.0004512262423051596,118.28625206284376,54.49731663685152,860,654,100,119
bbb87f02316bdcdb3ec20877,VisA,chewinggum,source_fit,3,tiny_compact,570,0.0003799098347325568,99.59108371613137,16.405365126676603,318,919,43,34
7d09d6313d3bb04b55659b4b,VisA,chewinggum,source_fit,1,tiny_compact,81,5.398718704094228e-05,14.152417159660773,5.495527728085867,407,632,11,12
7d09d6313d3bb04b55659b4b,VisA,chewinggum,source_fit,2,larger,2370,0.001579625102309052,414.0892428197041,122.08643815201192,375,646,320,23
7d09d6313d3bb04b55659b4b,VisA,chewinggum,source_fit,3,thin_or_extended_small_area,368,0.00024527512137119455,64.29740141673042,41.967213114754095,395,743,110,12
aa6df5c1695f18acce21dd6e,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,693,0.00046189037801695065,121.08179125487551,56.7871198568873,644,599,44,124
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,814,0.0005425379043373706,142.22305639461567,55.41323792486583,929,589,71,121
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,2,tiny_compact,2,1.3330169639738835e-06,0.34944239900396973,0.9159212880143113,927,711,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,3,tiny_compact,3,1.9995254459608254e-06,0.5241635985059546,0.9159212880143113,925,714,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,4,tiny_compact,2,1.3330169639738835e-06,0.34944239900396973,0.9159212880143113,922,718,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,5,tiny_compact,5,3.3325424099347088e-06,0.8736059975099243,2.289803220035778,917,721,4,5
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,6,tiny_compact,4,2.666033927947767e-06,0.6988847980079395,1.8318425760286225,906,730,4,4
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,7,tiny_compact,2,1.3330169639738835e-06,0.34944239900396973,0.9159212880143113,904,735,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,8,tiny_compact,3,1.9995254459608254e-06,0.5241635985059546,1.3738819320214668,900,738,3,3
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,9,tiny_compact,3,1.9995254459608254e-06,0.5241635985059546,1.3738819320214668,896,743,3,3
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,10,tiny_compact,8,5.332067855895534e-06,1.397769596015879,3.2057245080500896,888,748,7,7
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,11,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,886,756,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,12,tiny_compact,6,3.999050891921651e-06,1.0483271970119092,2.7477638640429336,881,758,5,6
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,13,tiny_compact,7,4.6655593739085925e-06,1.223048396513894,2.7477638640429336,875,765,5,6
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,14,tiny_compact,5,3.3325424099347088e-06,0.8736059975099243,2.289803220035778,870,772,5,5
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,15,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,868,778,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,16,tiny_compact,7,4.6655593739085925e-06,1.223048396513894,3.2057245080500896,860,781,5,7
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,17,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,866,780,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,18,tiny_compact,2,1.3330169639738835e-06,0.34944239900396973,0.9159212880143113,856,790,1,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,19,tiny_compact,4,2.666033927947767e-06,0.6988847980079395,1.8318425760286225,853,793,2,4
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,20,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,852,798,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,21,tiny_compact,3,1.9995254459608254e-06,0.5241635985059546,0.9159212880143113,850,800,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,22,tiny_compact,4,2.666033927947767e-06,0.6988847980079395,1.8318425760286225,847,803,3,4
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,23,tiny_compact,3,1.9995254459608254e-06,0.5241635985059546,0.9159212880143113,845,808,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,24,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,844,811,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,25,tiny_compact,283,0.0001886219004023045,49.44609945906171,26.10375670840787,736,812,38,57
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,26,tiny_compact,5,3.3325424099347088e-06,0.8736059975099243,2.289803220035778,839,814,4,5
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,27,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,838,820,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,28,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,837,823,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,29,tiny_compact,9,5.998576337882476e-06,1.5724907955178637,3.2057245080500896,829,825,8,7
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,30,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,826,833,1,1
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,31,tiny_compact,2,1.3330169639738835e-06,0.34944239900396973,0.9159212880143113,823,836,2,2
2f3f1dded7b308e1144f5993,VisA,chewinggum,source_fit,32,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,822,839,1,1
a6c99a156fd2b092f486ab36,VisA,chewinggum,source_fit,1,larger,1751,0.001167056351959135,305.9368203279755,55.871198568872984,669,503,61,122
a6c99a156fd2b092f486ab36,VisA,chewinggum,source_fit,2,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,730,521,1,1
a6c99a156fd2b092f486ab36,VisA,chewinggum,source_fit,3,tiny_compact,285,0.0001899549173662784,49.79554185806568,28.851520572450806,459,523,19,63
a6c99a156fd2b092f486ab36,VisA,chewinggum,source_fit,4,thin_or_extended_small_area,864,0.0005758633284367177,150.95911636971493,48.071535022354695,402,567,126,47
a6c99a156fd2b092f486ab36,VisA,chewinggum,source_fit,5,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,530,566,1,1
c1c358dc514e6c44ee209df1,VisA,chewinggum,source_fit,1,tiny_compact,138,9.197817051419797e-05,24.111525531273912,23.355992844364938,550,601,29,51
c1c358dc514e6c44ee209df1,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,356,0.00023727701958735126,62.20074702270661,65.48837209302326,457,642,53,143
4db38eca7671a54c08d8a241,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,1085,0.0007231617029558318,189.57250145965358,50.37567084078712,840,639,90,110
4db38eca7671a54c08d8a241,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,698,0.00046522292042688537,121.95539725238544,45.796064400715565,599,704,75,100
b91c2b36915f8ed62dfefe3b,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,349,0.00023261146021344268,60.97769862619272,64.57245080500894,759,565,31,141
b91c2b36915f8ed62dfefe3b,VisA,chewinggum,source_fit,2,tiny_compact,157,0.00010464183167194986,27.431228321811624,28.851520572450806,509,607,20,63
3a714fadba9884c8fdd58c13,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,229,0.00015263044237500965,40.01115468595453,35.26296958855098,709,659,53,77
3a714fadba9884c8fdd58c13,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,1080,0.0007198291605458971,188.69889546214364,34.34704830053667,832,679,69,75
3a714fadba9884c8fdd58c13,VisA,chewinggum,source_fit,3,tiny_compact,66,4.3989559811138155e-05,11.531599167131,15.570661896243292,731,710,22,34
3a714fadba9884c8fdd58c13,VisA,chewinggum,source_fit,4,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,707,737,1,1
3a714fadba9884c8fdd58c13,VisA,chewinggum,source_fit,5,tiny_compact,1,6.665084819869418e-07,0.17472119950198486,0.45796064400715564,730,745,1,1
7d923ff020fdfd9fd54a3b58,VisA,chewinggum,source_fit,1,larger,1909,0.001272364692113072,333.54276984928913,49.001788908765654,485,459,102,107
7d923ff020fdfd9fd54a3b58,VisA,chewinggum,source_fit,2,thin_or_extended_small_area,334,0.00022261383298363856,58.356880633662946,37.09481216457961,789,637,53,81
058136b0d5e25024c80f75ca,VisA,chewinggum,source_fit,1,larger,1949,0.0012990250313925495,340.5316178293685,22.5096870342772,323,822,59,45
7eafb47d721a03d0036f76f9,VisA,chewinggum,source_fit,1,larger,4491,0.0029932895926033554,784.672906963414,33.88908765652952,415,588,84,74
fa38428ed8c89036246b6862,VisA,chewinggum,source_fit,1,larger,3724,0.0024820775869193712,650.6617469453917,33.88908765652952,758,687,77,74
bb8826192d94b0b3d45ab97e,VisA,chewinggum,source_fit,1,larger,3550,0.002366105111053643,620.2602582320462,29.37704918032787,403,541,77,60
a868ec24a48bd959b6736005,VisA,chewinggum,source_fit,1,larger,5034,0.0033552036983222648,879.5465182929918,34.71833084947839,789,481,91,74
c874b101e22e7a655bb3d46c,VisA,chewinggum,source_fit,1,larger,4016,0.002676698063659558,701.6803371999712,61.806259314456035,326,584,162,84
c874b101e22e7a655bb3d46c,VisA,chewinggum,source_fit,2,tiny_compact,3,1.9995254459608254e-06,0.5241635985059546,0.9159212880143113,1174,863,2,2
c874b101e22e7a655bb3d46c,VisA,chewinggum,source_fit,3,tiny_compact,1305,0.000869793568992959,228.01116535009024,19.4575260804769,993,884,51,40
1efee72500fad7320b5be130,VisA,chewinggum,source_fit,1,thin_or_extended_small_area,493,0.00032858868161956227,86.13755135447853,47.627906976744185,342,605,13,104
1efee72500fad7320b5be130,VisA,chewinggum,source_fit,2,larger,2237,0.0014909794742047886,390.8513232859401,25.18783542039356,589,680,58,55
6ccd23e541128fabb48b58f5,VisA,chewinggum,source_fit,1,larger,2944,0.0019622009709695564,514.3792113338434,31.59928443649374,387,583,59,69
de5dd2d41b4cbbc5fcf362a9,VisA,chewinggum,source_fit,1,larger,3837,0.0025573930453838957,670.405242489116,33.43112701252236,831,579,69,73
71a1f49ea0dfd82d2e66a6fd,VisA,chewinggum,source_fit,1,larger,3010,0.0020061905307806947,525.9108105009744,28.851520572450806,638,556,65,63
ed40ad1222413fa954e7d598,VisA,chewinggum,source_fit,1,larger,4034,0.002688695216335323,704.8253187910069,33.43112701252236,938,587,80,73
ed40ad1222413fa954e7d598,VisA,chewinggum,source_fit,2,tiny_compact,853,0.0005685317351348613,149.0371831751931,22.128166915052162,1010,823,58,45
16586200efa0c514159f57b9,VisA,chewinggum,source_fit,1,tiny_compact,978,0.000651845295383229,170.8773331129412,26.10375670840787,1015,405,51,57
16586200efa0c514159f57b9,VisA,chewinggum,source_fit,2,larger,1925,0.001283028827824863,336.3383090413209,22.5096870342772,852,727,59,44
907f1f919b76044071c3b3f4,VisA,chewinggum,source_fit,1,larger,3514,0.002342110805702113,613.9702950499748,33.19225037257824,687,620,87,63
fe2294ea97d7e7dd86903869,VisA,chewinggum,source_fit,1,larger,4051,0.002700025860529101,707.7955791825407,32.05724508050089,620,653,77,70
d0a5fa27d6e1dc450a56749e,VisA,chewinggum,source_fit,1,larger,2702,0.0018009059183287167,472.0966810543631,28.995529061102832,592,790,76,49
678f6a5b1c4cb06377ba65ff,VisA,chewinggum,source_fit,1,larger,3182,0.0021208299896824487,555.9628568153158,28.614008941877795,755,723,75,59
75cfb13a0d50b224590bae09,VisA,chewinggum,source_fit,1,tiny_compact,520,0.0003465844106332097,90.85502374103213,22.898032200357783,1011,449,27,50
75cfb13a0d50b224590bae09,VisA,chewinggum,source_fit,2,larger,4363,0.002907976506909027,762.30859342716,32.51520572450805,929,659,81,71
75cfb13a0d50b224590bae09,VisA,chewinggum,source_fit,3,tiny_compact,394,0.00026260434190285504,68.84015260378203,13.738819320214668,282,821,23,30
d6bddf44995bd449ba0c2466,VisA,chewinggum,source_fit,1,larger,4374,0.002915308100210883,764.2305266216817,40.44113263785395,351,764,106,58
c5b93025a1692c44cd687858,VisA,chewinggum,source_fit,1,tiny_compact,126,8.398006873035467e-05,22.014871137250093,16.486583184257604,968,588,40,36
c5b93025a1692c44cd687858,VisA,chewinggum,source_fit,2,larger,3332,0.00222080626198049,582.1710367406135,27.087928464977644,769,616,71,59
c5b93025a1692c44cd687858,VisA,chewinggum,source_fit,3,tiny_compact,232,0.0001546299678209705,40.53531828446049,28.39355992844365,968,693,63,62
c5b93025a1692c44cd687858,VisA,chewinggum,source_fit,4,tiny_compact,45,2.999288168941238e-05,7.862453977589319,9.159212880143112,854,803,4,20
c5b93025a1692c44cd687858,VisA,chewinggum,source_fit,5,tiny_compact,181,0.00012063803523963646,31.62453710985926,30.683363148479426,838,827,10,67
96fa156262347f370ab71a7b,VisA,chewinggum,source_fit,1,larger,3077,0.00205084659907382,537.6171308676074,27.935599284436492,801,557,69,61
1da7d41a6310e559ae3be57e,VisA,chewinggum,source_fit,1,larger,2818,0.0018782209022392019,492.36434019659333,27.477638640429337,868,641,66,60
25e539f58ee72a7486474724,VisA,chewinggum,source_fit,1,larger,5739,0.003825092178123059,1002.7249639418911,46.25402504472272,917,474,84,101
48069a8a6bd662ffe1e95f65,VisA,chewinggum,source_fit,1,larger,8369,0.005578009485748716,1462.2417186321113,45.796064400715565,472,744,114,100
badc60789706fd22253c8c7d,VisA,chewinggum,source_fit,1,larger,8262,0.005506693078176113,1443.546550285399,46.16393442622951,333,600,121,91
f34461e5d329aaa195f61e70,VisA,chewinggum,source_fit,1,larger,4877,0.0032505618666503148,852.1152899711801,38.152011922503725,565,760,100,71
ea02790de71c63f77a669219,VisA,fryum,source_fit,1,tiny_compact,265,0.00017666666666666666,46.312106666666665,10.752,720,613,24,21
ea02790de71c63f77a669219,VisA,fryum,source_fit,2,tiny_compact,976,0.0006506666666666667,170.56836266666667,20.48,629,619,60,37
ea02790de71c63f77a669219,VisA,fryum,source_fit,3,larger,3663,0.002442,640.155648,59.904,715,620,60,117
ea02790de71c63f77a669219,VisA,fryum,source_fit,4,tiny_compact,68,4.5333333333333335e-05,11.883861333333334,4.437333333333333,865,652,13,7
2bbd3ec51e301a81e9e62ea5,VisA,fryum,source_fit,1,larger,36873,0.024582,6444.023808,125.44,620,465,330,245
2bbd3ec51e301a81e9e62ea5,VisA,fryum,source_fit,2,larger,10779,0.007186,1883.766784,83.456,911,566,128,163
70a994ee33a5a5f98d1a906c,VisA,fryum,source_fit,1,tiny_compact,834,0.000556,145.752064,25.088,657,338,25,49
70a994ee33a5a5f98d1a906c,VisA,fryum,source_fit,2,larger,14699,0.009799333333333334,2568.8364373333334,132.608,575,426,136,259
fe17b3bb7e6d91bf855be45a,VisA,fryum,source_fit,1,larger,5438,0.0036253333333333333,950.3593813333333,48.64,868,439,77,95
fe17b3bb7e6d91bf855be45a,VisA,fryum,source_fit,2,tiny_compact,498,0.000332,87.031808,23.552,861,584,27,46
fe17b3bb7e6d91bf855be45a,VisA,fryum,source_fit,3,tiny_compact,1418,0.0009453333333333333,247.81346133333332,31.744,841,593,34,62
fe17b3bb7e6d91bf855be45a,VisA,fryum,source_fit,4,tiny_compact,593,0.0003953333333333333,103.63426133333333,18.944,810,616,27,37
66794ed65d542169dff2c7dd,VisA,fryum,source_fit,1,tiny_compact,688,0.0004586666666666667,120.23671466666667,19.456,878,559,57,22
66794ed65d542169dff2c7dd,VisA,fryum,source_fit,2,tiny_compact,324,0.000216,56.623104,10.24,780,572,28,20
66794ed65d542169dff2c7dd,VisA,fryum,source_fit,3,larger,2469,0.001646,431.489024,38.4,771,613,68,75
3d13dece78f48cf7fa45ca33,VisA,fryum,source_fit,1,larger,1630,0.0010866666666666668,284.8631466666667,63.488,490,378,38,124
3d13dece78f48cf7fa45ca33,VisA,fryum,source_fit,2,tiny_compact,638,0.00042533333333333334,111.49858133333333,19.456,741,413,23,38
3d13dece78f48cf7fa45ca33,VisA,fryum,source_fit,3,larger,6093,0.004062,1064.828928,44.032,622,422,127,86
3d13dece78f48cf7fa45ca33,VisA,fryum,source_fit,4,larger,2857,0.0019046666666666667,499.2969386666667,37.376,520,425,60,73
3d13dece78f48cf7fa45ca33,VisA,fryum,source_fit,5,larger,7575,0.00505,1323.8272,63.488,485,507,108,124
7b79b85be79dbd15a7ef0bce,VisA,fryum,source_fit,1,larger,12971,0.008647333333333333,2266.8465493333333,94.208,759,223,95,184
7b79b85be79dbd15a7ef0bce,VisA,fryum,source_fit,2,larger,1733,0.0011553333333333333,302.8637013333333,32.08533333333333,873,277,94,56
7b79b85be79dbd15a7ef0bce,VisA,fryum,source_fit,3,tiny_compact,1316,0.0008773333333333334,229.98766933333334,25.6,655,362,62,50
a0f1a3cc0818e0e5eb11e7e0,VisA,fryum,source_fit,1,larger,8793,0.005862,1536.688128,120.832,822,222,229,236
a0f1a3cc0818e0e5eb11e7e0,VisA,fryum,source_fit,2,larger,2734,0.0018226666666666667,477.80113066666667,29.696,876,336,77,58
a0f1a3cc0818e0e5eb11e7e0,VisA,fryum,source_fit,3,larger,1820,0.0012133333333333334,318.06805333333335,27.136,694,338,49,53
a0f1a3cc0818e0e5eb11e7e0,VisA,fryum,source_fit,4,larger,1698,0.001132,296.747008,29.696,975,405,38,58
a0f1a3cc0818e0e5eb11e7e0,VisA,fryum,source_fit,5,tiny_compact,384,0.000256,67.108864,14.336,860,425,21,28
0dc73ea3b7f6abcbf1a04e2d,VisA,fryum,source_fit,1,tiny_compact,235,0.00015666666666666666,41.069226666666665,10.752,864,425,24,21
0dc73ea3b7f6abcbf1a04e2d,VisA,fryum,source_fit,2,larger,9906,0.006604,1731.198976,101.376,939,447,120,198
80e711df3b1e427366c7b265,VisA,fryum,source_fit,1,tiny_compact,937,0.0006246666666666667,163.75261866666668,18.432,882,432,34,36
80e711df3b1e427366c7b265,VisA,fryum,source_fit,2,tiny_compact,1263,0.000842,220.725248,20.992,866,550,41,41
80e711df3b1e427366c7b265,VisA,fryum,source_fit,3,larger,3297,0.002198,576.192512,40.96,938,595,65,80
80e711df3b1e427366c7b265,VisA,fryum,source_fit,4,tiny_compact,600,0.0004,104.8576,12.288,863,596,36,23
80e711df3b1e427366c7b265,VisA,fryum,source_fit,5,larger,8089,0.005392666666666666,1413.6552106666666,54.272,873,667,133,106
af89a3fc93367d11c2b90e46,VisA,fryum,source_fit,1,tiny_compact,1,6.666666666666667e-07,0.17476266666666668,0.512,491,334,1,1
af89a3fc93367d11c2b90e46,VisA,fryum,source_fit,2,tiny_compact,1,6.666666666666667e-07,0.17476266666666668,0.512,490,336,1,1
af89a3fc93367d11c2b90e46,VisA,fryum,source_fit,3,larger,3146,0.0020973333333333334,549.8033493333334,116.224,433,338,57,227
3f1ab61fe56559b5322f63dc,VisA,fryum,source_fit,1,larger,3963,0.002642,692.584448,39.936,467,504,77,78
3f616e47db6081139aa9591a,VisA,fryum,source_fit,1,larger,2120,0.0014133333333333333,370.4968533333333,53.76,494,417,67,105
3f616e47db6081139aa9591a,VisA,fryum,source_fit,2,tiny_compact,99,6.6e-05,17.301504,14.848,494,485,9,29
3f616e47db6081139aa9591a,VisA,fryum,source_fit,3,tiny_compact,2,1.3333333333333334e-06,0.34952533333333335,1.024,497,514,1,2
3f616e47db6081139aa9591a,VisA,fryum,source_fit,4,tiny_compact,7,4.666666666666666e-06,1.2233386666666666,3.072,497,517,3,6
3f616e47db6081139aa9591a,VisA,fryum,source_fit,5,tiny_compact,1,6.666666666666667e-07,0.17476266666666668,0.512,499,525,1,1
3f616e47db6081139aa9591a,VisA,fryum,source_fit,6,thin_or_extended_small_area,1025,0.0006833333333333333,179.13173333333333,48.128,971,587,54,94
3155f2ae7b4e017f3e4e86f1,VisA,fryum,source_fit,1,tiny_compact,729,0.000486,127.401984,29.184,835,736,83,57
436d87387232af5c8e6b4e54,VisA,fryum,source_fit,1,larger,3958,0.0026386666666666668,691.7106346666667,75.264,995,424,70,147
92680a1824ed9434e44ccf98,VisA,fryum,source_fit,1,thin_or_extended_small_area,999,0.000666,174.587904,36.864,528,260,66,72
51e720649157b6d8b3828bf7,VisA,fryum,source_fit,1,larger,1979,0.0013193333333333334,345.85531733333335,26.112,1013,500,62,51
0991fdba5270f68770239306,VisA,fryum,source_fit,1,larger,8050,0.005366666666666666,1406.8394666666666,130.56,926,252,142,255
0991fdba5270f68770239306,VisA,fryum,source_fit,2,tiny_compact,94,6.266666666666667e-05,16.427690666666667,9.216,968,338,12,18
0991fdba5270f68770239306,VisA,fryum,source_fit,3,tiny_compact,33,2.2e-05,5.767168,7.168,1060,468,6,14
da625f2507c8f5821a0fb44f,VisA,fryum,source_fit,1,larger,5492,0.0036613333333333333,959.7965653333333,81.57866666666666,486,680,239,149
7a2a31fbbd8f0df55dc8617b,VisA,fryum,source_fit,1,larger,2341,0.0015606666666666666,409.11940266666664,62.976,424,431,37,123
a173dd6ce470aa641462ae9e,VisA,fryum,source_fit,1,tiny_compact,345,0.00023,60.29312,11.946666666666667,608,431,35,16
707a80fdfed85fafe655c101,VisA,fryum,source_fit,1,tiny_compact,6,4e-06,1.048576,1.536,472,559,3,3
707a80fdfed85fafe655c101,VisA,fryum,source_fit,2,tiny_compact,635,0.00042333333333333334,110.97429333333334,23.552,477,562,26,46
f547d01d4f8f187c7a38cfd7,VisA,fryum,source_fit,1,tiny_compact,8,5.333333333333334e-06,1.3981013333333334,1.536,621,337,4,3
f547d01d4f8f187c7a38cfd7,VisA,fryum,source_fit,2,tiny_compact,152,0.00010133333333333333,26.563925333333334,7.68,721,400,20,15
f547d01d4f8f187c7a38cfd7,VisA,fryum,source_fit,3,tiny_compact,128,8.533333333333334e-05,22.369621333333335,8.192,696,411,24,12
f547d01d4f8f187c7a38cfd7,VisA,fryum,source_fit,4,tiny_compact,21,1.4e-05,3.670016,3.584,1010,665,4,7
affc226aa78a52c4a9e5f55d,VisA,fryum,source_fit,1,tiny_compact,404,0.00026933333333333334,70.60411733333333,12.8,676,452,32,25
affc226aa78a52c4a9e5f55d,VisA,fryum,source_fit,2,tiny_compact,162,0.000108,28.311552,10.752,660,480,18,21
11a192dfa2971876b4b07756,VisA,fryum,source_fit,1,tiny_compact,258,0.000172,45.088768,14.336,705,468,14,28
f9d8f08a7f6b5e7422431cf4,VisA,fryum,source_fit,1,tiny_compact,313,0.00020866666666666668,54.70071466666667,22.016,624,454,38,43
e977d01059e3d0cd388b1029,VisA,fryum,source_fit,1,tiny_compact,273,0.000182,47.710208,17.92,817,451,20,35
