map_index,set_type,label,category,instance_id,condition,image_path,mask_path
587,defect,1,fruit_jelly,007,overexposed,fruit_jelly/test_public/bad/007_overexposed.png,fruit_jelly/test_public/ground_truth/bad/007_overexposed_mask.png
588,defect,1,fruit_jelly,007,regular,fruit_jelly/test_public/bad/007_regular.png,fruit_jelly/test_public/ground_truth/bad/007_regular_mask.png
589,defect,1,fruit_jelly,007,shift_1,fruit_jelly/test_public/bad/007_shift_1.png,fruit_jelly/test_public/ground_truth/bad/007_shift_1_mask.png
590,defect,1,fruit_jelly,007,underexposed,fruit_jelly/test_public/bad/007_underexposed.png,fruit_jelly/test_public/ground_truth/bad/007_underexposed_mask.png
591,defect,1,fruit_jelly,008,overexposed,fruit_jelly/test_public/bad/008_overexposed.png,fruit_jelly/test_public/ground_truth/bad/008_overexposed_mask.png
592,defect,1,fruit_jelly,008,regular,fruit_jelly/test_public/bad/008_regular.png,fruit_jelly/test_public/ground_truth/bad/008_regular_mask.png
593,defect,1,fruit_jelly,008,shift_1,fruit_jelly/test_public/bad/008_shift_1.png,fruit_jelly/test_public/ground_truth/bad/008_shift_1_mask.png
594,defect,1,fruit_jelly,008,underexposed,fruit_jelly/test_public/bad/008_underexposed.png,fruit_jelly/test_public/ground_truth/bad/008_underexposed_mask.png
595,defect,1,fruit_jelly,009,overexposed,fruit_jelly/test_public/bad/009_overexposed.png,fruit_jelly/test_public/ground_truth/bad/009_overexposed_mask.png
596,defect,1,fruit_jelly,009,regular,fruit_jelly/test_public/bad/009_regular.png,fruit_jelly/test_public/ground_truth/bad/009_regular_mask.png
597,defect,1,fruit_jelly,009,shift_1,fruit_jelly/test_public/bad/009_shift_1.png,fruit_jelly/test_public/ground_truth/bad/009_shift_1_mask.png
598,defect,1,fruit_jelly,009,underexposed,fruit_jelly/test_public/bad/009_underexposed.png,fruit_jelly/test_public/ground_truth/bad/009_underexposed_mask.png
599,defect,1,fruit_jelly,010,overexposed,fruit_jelly/test_public/bad/010_overexposed.png,fruit_jelly/test_public/ground_truth/bad/010_overexposed_mask.png
600,defect,1,fruit_jelly,010,regular,fruit_jelly/test_public/bad/010_regular.png,fruit_jelly/test_public/ground_truth/bad/010_regular_mask.png
601,defect,1,fruit_jelly,010,shift_1,fruit_jelly/test_public/bad/010_shift_1.png,fruit_jelly/test_public/ground_truth/bad/010_shift_1_mask.png
602,defect,1,fruit_jelly,010,underexposed,fruit_jelly/test_public/bad/010_underexposed.png,fruit_jelly/test_public/ground_truth/bad/010_underexposed_mask.png
603,defect,1,fruit_jelly,011,overexposed,fruit_jelly/test_public/bad/011_overexposed.png,fruit_jelly/test_public/ground_truth/bad/011_overexposed_mask.png
604,defect,1,fruit_jelly,011,regular,fruit_jelly/test_public/bad/011_regular.png,fruit_jelly/test_public/ground_truth/bad/011_regular_mask.png
605,defect,1,fruit_jelly,011,shift_1,fruit_jelly/test_public/bad/011_shift_1.png,fruit_jelly/test_public/ground_truth/bad/011_shift_1_mask.png
606,defect,1,fruit_jelly,011,underexposed,fruit_jelly/test_public/bad/011_underexposed.png,fruit_jelly/test_public/ground_truth/bad/011_underexposed_mask.png
607,defect,1,fruit_jelly,012,overexposed,fruit_jelly/test_public/bad/012_overexposed.png,fruit_jelly/test_public/ground_truth/bad/012_overexposed_mask.png
608,defect,1,fruit_jelly,012,regular,fruit_jelly/test_public/bad/012_regular.png,fruit_jelly/test_public/ground_truth/bad/012_regular_mask.png
609,defect,1,fruit_jelly,012,shift_1,fruit_jelly/test_public/bad/012_shift_1.png,fruit_jelly/test_public/ground_truth/bad/012_shift_1_mask.png
610,defect,1,fruit_jelly,012,underexposed,fruit_jelly/test_public/bad/012_underexposed.png,fruit_jelly/test_public/ground_truth/bad/012_underexposed_mask.png
611,defect,1,fruit_jelly,013,overexposed,fruit_jelly/test_public/bad/013_overexposed.png,fruit_jelly/test_public/ground_truth/bad/013_overexposed_mask.png
612,defect,1,fruit_jelly,013,regular,fruit_jelly/test_public/bad/013_regular.png,fruit_jelly/test_public/ground_truth/bad/013_regular_mask.png
613,defect,1,fruit_jelly,013,shift_1,fruit_jelly/test_public/bad/013_shift_1.png,fruit_jelly/test_public/ground_truth/bad/013_shift_1_mask.png
614,defect,1,fruit_jelly,013,underexposed,fruit_jelly/test_public/bad/013_underexposed.png,fruit_jelly/test_public/ground_truth/bad/013_underexposed_mask.png
615,defect,1,fruit_jelly,014,overexposed,fruit_jelly/test_public/bad/014_overexposed.png,fruit_jelly/test_public/ground_truth/bad/014_overexposed_mask.png
616,defect,1,fruit_jelly,014,regular,fruit_jelly/test_public/bad/014_regular.png,fruit_jelly/test_public/ground_truth/bad/014_regular_mask.png
617,defect,1,fruit_jelly,014,shift_1,fruit_jelly/test_public/bad/014_shift_1.png,fruit_jelly/test_public/ground_truth/bad/014_shift_1_mask.png
618,defect,1,fruit_jelly,014,underexposed,fruit_jelly/test_public/bad/014_underexposed.png,fruit_jelly/test_public/ground_truth/bad/014_underexposed_mask.png
619,defect,1,rice,000,overexposed,rice/test_public/bad/000_overexposed.png,rice/test_public/ground_truth/bad/000_overexposed_mask.png
620,defect,1,rice,000,regular,rice/test_public/bad/000_regular.png,rice/test_public/ground_truth/bad/000_regular_mask.png
621,defect,1,rice,000,shift_1,rice/test_public/bad/000_shift_1.png,rice/test_public/ground_truth/bad/000_shift_1_mask.png
622,defect,1,rice,000,shift_2,rice/test_public/bad/000_shift_2.png,rice/test_public/ground_truth/bad/000_shift_2_mask.png
623,defect,1,rice,000,shift_3,rice/test_public/bad/000_shift_3.png,rice/test_public/ground_truth/bad/000_shift_3_mask.png
624,defect,1,rice,000,underexposed,rice/test_public/bad/000_underexposed.png,rice/test_public/ground_truth/bad/000_underexposed_mask.png
625,defect,1,rice,001,overexposed,rice/test_public/bad/001_overexposed.png,rice/test_public/ground_truth/bad/001_overexposed_mask.png
626,defect,1,rice,001,regular,rice/test_public/bad/001_regular.png,rice/test_public/ground_truth/bad/001_regular_mask.png
627,defect,1,rice,001,shift_1,rice/test_public/bad/001_shift_1.png,rice/test_public/ground_truth/bad/001_shift_1_mask.png
628,defect,1,rice,001,shift_2,rice/test_public/bad/001_shift_2.png,rice/test_public/ground_truth/bad/001_shift_2_mask.png
629,defect,1,rice,001,shift_3,rice/test_public/bad/001_shift_3.png,rice/test_public/ground_truth/bad/001_shift_3_mask.png
630,defect,1,rice,001,underexposed,rice/test_public/bad/001_underexposed.png,rice/test_public/ground_truth/bad/001_underexposed_mask.png
631,defect,1,rice,002,overexposed,rice/test_public/bad/002_overexposed.png,rice/test_public/ground_truth/bad/002_overexposed_mask.png
632,defect,1,rice,002,regular,rice/test_public/bad/002_regular.png,rice/test_public/ground_truth/bad/002_regular_mask.png
633,defect,1,rice,002,shift_1,rice/test_public/bad/002_shift_1.png,rice/test_public/ground_truth/bad/002_shift_1_mask.png
634,defect,1,rice,002,shift_2,rice/test_public/bad/002_shift_2.png,rice/test_public/ground_truth/bad/002_shift_2_mask.png
635,defect,1,rice,002,shift_3,rice/test_public/bad/002_shift_3.png,rice/test_public/ground_truth/bad/002_shift_3_mask.png
636,defect,1,rice,002,underexposed,rice/test_public/bad/002_underexposed.png,rice/test_public/ground_truth/bad/002_underexposed_mask.png
637,defect,1,rice,003,overexposed,rice/test_public/bad/003_overexposed.png,rice/test_public/ground_truth/bad/003_overexposed_mask.png
638,defect,1,rice,003,regular,rice/test_public/bad/003_regular.png,rice/test_public/ground_truth/bad/003_regular_mask.png
639,defect,1,rice,003,shift_1,rice/test_public/bad/003_shift_1.png,rice/test_public/ground_truth/bad/003_shift_1_mask.png
640,defect,1,rice,003,shift_2,rice/test_public/bad/003_shift_2.png,rice/test_public/ground_truth/bad/003_shift_2_mask.png
641,defect,1,rice,003,shift_3,rice/test_public/bad/003_shift_3.png,rice/test_public/ground_truth/bad/003_shift_3_mask.png
642,defect,1,rice,003,underexposed,rice/test_public/bad/003_underexposed.png,rice/test_public/ground_truth/bad/003_underexposed_mask.png
643,defect,1,rice,004,overexposed,rice/test_public/bad/004_overexposed.png,rice/test_public/ground_truth/bad/004_overexposed_mask.png
644,defect,1,rice,004,regular,rice/test_public/bad/004_regular.png,rice/test_public/ground_truth/bad/004_regular_mask.png
645,defect,1,rice,004,shift_1,rice/test_public/bad/004_shift_1.png,rice/test_public/ground_truth/bad/004_shift_1_mask.png
646,defect,1,rice,004,shift_2,rice/test_public/bad/004_shift_2.png,rice/test_public/ground_truth/bad/004_shift_2_mask.png
647,defect,1,rice,004,shift_3,rice/test_public/bad/004_shift_3.png,rice/test_public/ground_truth/bad/004_shift_3_mask.png
648,defect,1,rice,004,underexposed,rice/test_public/bad/004_underexposed.png,rice/test_public/ground_truth/bad/004_underexposed_mask.png
649,defect,1,rice,005,overexposed,rice/test_public/bad/005_overexposed.png,rice/test_public/ground_truth/bad/005_overexposed_mask.png
650,defect,1,rice,005,regular,rice/test_public/bad/005_regular.png,rice/test_public/ground_truth/bad/005_regular_mask.png
651,defect,1,rice,005,shift_1,rice/test_public/bad/005_shift_1.png,rice/test_public/ground_truth/bad/005_shift_1_mask.png
652,defect,1,rice,005,shift_2,rice/test_public/bad/005_shift_2.png,rice/test_public/ground_truth/bad/005_shift_2_mask.png
653,defect,1,rice,005,shift_3,rice/test_public/bad/005_shift_3.png,rice/test_public/ground_truth/bad/005_shift_3_mask.png
654,defect,1,rice,005,underexposed,rice/test_public/bad/005_underexposed.png,rice/test_public/ground_truth/bad/005_underexposed_mask.png
655,defect,1,rice,006,overexposed,rice/test_public/bad/006_overexposed.png,rice/test_public/ground_truth/bad/006_overexposed_mask.png
656,defect,1,rice,006,regular,rice/test_public/bad/006_regular.png,rice/test_public/ground_truth/bad/006_regular_mask.png
657,defect,1,rice,006,shift_1,rice/test_public/bad/006_shift_1.png,rice/test_public/ground_truth/bad/006_shift_1_mask.png
658,defect,1,rice,006,shift_2,rice/test_public/bad/006_shift_2.png,rice/test_public/ground_truth/bad/006_shift_2_mask.png
659,defect,1,rice,006,shift_3,rice/test_public/bad/006_shift_3.png,rice/test_public/ground_truth/bad/006_shift_3_mask.png
660,defect,1,rice,006,underexposed,rice/test_public/bad/006_underexposed.png,rice/test_public/ground_truth/bad/006_underexposed_mask.png
661,defect,1,rice,007,overexposed,rice/test_public/bad/007_overexposed.png,rice/test_public/ground_truth/bad/007_overexposed_mask.png
662,defect,1,rice,007,regular,rice/test_public/bad/007_regular.png,rice/test_public/ground_truth/bad/007_regular_mask.png
663,defect,1,rice,007,shift_1,rice/test_public/bad/007_shift_1.png,rice/test_public/ground_truth/bad/007_shift_1_mask.png
664,defect,1,rice,007,shift_2,rice/test_public/bad/007_shift_2.png,rice/test_public/ground_truth/bad/007_shift_2_mask.png
665,defect,1,rice,007,shift_3,rice/test_public/bad/007_shift_3.png,rice/test_public/ground_truth/bad/007_shift_3_mask.png
666,defect,1,rice,007,underexposed,rice/test_public/bad/007_underexposed.png,rice/test_public/ground_truth/bad/007_underexposed_mask.png
667,defect,1,rice,008,overexposed,rice/test_public/bad/008_overexposed.png,rice/test_public/ground_truth/bad/008_overexposed_mask.png
668,defect,1,rice,008,regular,rice/test_public/bad/008_regular.png,rice/test_public/ground_truth/bad/008_regular_mask.png
669,defect,1,rice,008,shift_1,rice/test_public/bad/008_shift_1.png,rice/test_public/ground_truth/bad/008_shift_1_mask.png
670,defect,1,rice,008,shift_2,rice/test_public/bad/008_shift_2.png,rice/test_public/ground_truth/bad/008_shift_2_mask.png
671,defect,1,rice,008,shift_3,rice/test_public/bad/008_shift_3.png,rice/test_public/ground_truth/bad/008_shift_3_mask.png
672,defect,1,rice,008,underexposed,rice/test_public/bad/008_underexposed.png,rice/test_public/ground_truth/bad/008_underexposed_mask.png
673,defect,1,rice,009,overexposed,rice/test_public/bad/009_overexposed.png,rice/test_public/ground_truth/bad/009_overexposed_mask.png
674,defect,1,rice,009,regular,rice/test_public/bad/009_regular.png,rice/test_public/ground_truth/bad/009_regular_mask.png
675,defect,1,rice,009,shift_1,rice/test_public/bad/009_shift_1.png,rice/test_public/ground_truth/bad/009_shift_1_mask.png
676,defect,1,rice,009,shift_2,rice/test_public/bad/009_shift_2.png,rice/test_public/ground_truth/bad/009_shift_2_mask.png
677,defect,1,rice,009,shift_3,rice/test_public/bad/009_shift_3.png,rice/test_public/ground_truth/bad/009_shift_3_mask.png
678,defect,1,rice,009,underexposed,rice/test_public/bad/009_underexposed.png,rice/test_public/ground_truth/bad/009_underexposed_mask.png
679,defect,1,rice,010,overexposed,rice/test_public/bad/010_overexposed.png,rice/test_public/ground_truth/bad/010_overexposed_mask.png
680,defect,1,rice,010,regular,rice/test_public/bad/010_regular.png,rice/test_public/ground_truth/bad/010_regular_mask.png
681,defect,1,rice,010,shift_1,rice/test_public/bad/010_shift_1.png,rice/test_public/ground_truth/bad/010_shift_1_mask.png
682,defect,1,rice,010,shift_2,rice/test_public/bad/010_shift_2.png,rice/test_public/ground_truth/bad/010_shift_2_mask.png
683,defect,1,rice,010,shift_3,rice/test_public/bad/010_shift_3.png,rice/test_public/ground_truth/bad/010_shift_3_mask.png
684,defect,1,rice,010,underexposed,rice/test_public/bad/010_underexposed.png,rice/test_public/ground_truth/bad/010_underexposed_mask.png
685,defect,1,rice,011,overexposed,rice/test_public/bad/011_overexposed.png,rice/test_public/ground_truth/bad/011_overexposed_mask.png
686,defect,1,rice,011,regular,rice/test_public/bad/011_regular.png,rice/test_public/ground_truth/bad/011_regular_mask.png
687,defect,1,rice,011,shift_1,rice/test_public/bad/011_shift_1.png,rice/test_public/ground_truth/bad/011_shift_1_mask.png
688,defect,1,rice,011,shift_2,rice/test_public/bad/011_shift_2.png,rice/test_public/ground_truth/bad/011_shift_2_mask.png
689,defect,1,rice,011,shift_3,rice/test_public/bad/011_shift_3.png,rice/test_public/ground_truth/bad/011_shift_3_mask.png
690,defect,1,rice,011,underexposed,rice/test_public/bad/011_underexposed.png,rice/test_public/ground_truth/bad/011_underexposed_mask.png
691,defect,1,rice,012,overexposed,rice/test_public/bad/012_overexposed.png,rice/test_public/ground_truth/bad/012_overexposed_mask.png
692,defect,1,rice,012,regular,rice/test_public/bad/012_regular.png,rice/test_public/ground_truth/bad/012_regular_mask.png
693,defect,1,rice,012,shift_1,rice/test_public/bad/012_shift_1.png,rice/test_public/ground_truth/bad/012_shift_1_mask.png
694,defect,1,rice,012,shift_2,rice/test_public/bad/012_shift_2.png,rice/test_public/ground_truth/bad/012_shift_2_mask.png
695,defect,1,rice,012,shift_3,rice/test_public/bad/012_shift_3.png,rice/test_public/ground_truth/bad/012_shift_3_mask.png
696,defect,1,rice,012,underexposed,rice/test_public/bad/012_underexposed.png,rice/test_public/ground_truth/bad/012_underexposed_mask.png
697,defect,1,rice,013,overexposed,rice/test_public/bad/013_overexposed.png,rice/test_public/ground_truth/bad/013_overexposed_mask.png
698,defect,1,rice,013,regular,rice/test_public/bad/013_regular.png,rice/test_public/ground_truth/bad/013_regular_mask.png
699,defect,1,rice,013,shift_1,rice/test_public/bad/013_shift_1.png,rice/test_public/ground_truth/bad/013_shift_1_mask.png
700,defect,1,rice,013,shift_2,rice/test_public/bad/013_shift_2.png,rice/test_public/ground_truth/bad/013_shift_2_mask.png
701,defect,1,rice,013,shift_3,rice/test_public/bad/013_shift_3.png,rice/test_public/ground_truth/bad/013_shift_3_mask.png
702,defect,1,rice,013,underexposed,rice/test_public/bad/013_underexposed.png,rice/test_public/ground_truth/bad/013_underexposed_mask.png
703,defect,1,rice,014,overexposed,rice/test_public/bad/014_overexposed.png,rice/test_public/ground_truth/bad/014_overexposed_mask.png
704,defect,1,rice,014,regular,rice/test_public/bad/014_regular.png,rice/test_public/ground_truth/bad/014_regular_mask.png
705,defect,1,rice,014,shift_1,rice/test_public/bad/014_shift_1.png,rice/test_public/ground_truth/bad/014_shift_1_mask.png
706,defect,1,rice,014,shift_2,rice/test_public/bad/014_shift_2.png,rice/test_public/ground_truth/bad/014_shift_2_mask.png
707,defect,1,rice,014,shift_3,rice/test_public/bad/014_shift_3.png,rice/test_public/ground_truth/bad/014_shift_3_mask.png
708,defect,1,rice,014,underexposed,rice/test_public/bad/014_underexposed.png,rice/test_public/ground_truth/bad/014_underexposed_mask.png
709,defect,1,sheet_metal,000,overexposed,sheet_metal/test_public/bad/000_overexposed.png,sheet_metal/test_public/ground_truth/bad/000_overexposed_mask.png
710,defect,1,sheet_metal,000,regular,sheet_metal/test_public/bad/000_regular.png,sheet_metal/test_public/ground_truth/bad/000_regular_mask.png
711,defect,1,sheet_metal,000,shift_1,sheet_metal/test_public/bad/000_shift_1.png,sheet_metal/test_public/ground_truth/bad/000_shift_1_mask.png
712,defect,1,sheet_metal,000,shift_2,sheet_metal/test_public/bad/000_shift_2.png,sheet_metal/test_public/ground_truth/bad/000_shift_2_mask.png
713,defect,1,sheet_metal,000,shift_3,sheet_metal/test_public/bad/000_shift_3.png,sheet_metal/test_public/ground_truth/bad/000_shift_3_mask.png
714,defect,1,sheet_metal,000,underexposed,sheet_metal/test_public/bad/000_underexposed.png,sheet_metal/test_public/ground_truth/bad/000_underexposed_mask.png
715,defect,1,sheet_metal,001,overexposed,sheet_metal/test_public/bad/001_overexposed.png,sheet_metal/test_public/ground_truth/bad/001_overexposed_mask.png
716,defect,1,sheet_metal,001,regular,sheet_metal/test_public/bad/001_regular.png,sheet_metal/test_public/ground_truth/bad/001_regular_mask.png
717,defect,1,sheet_metal,001,shift_1,sheet_metal/test_public/bad/001_shift_1.png,sheet_metal/test_public/ground_truth/bad/001_shift_1_mask.png
718,defect,1,sheet_metal,001,shift_2,sheet_metal/test_public/bad/001_shift_2.png,sheet_metal/test_public/ground_truth/bad/001_shift_2_mask.png
719,defect,1,sheet_metal,001,shift_3,sheet_metal/test_public/bad/001_shift_3.png,sheet_metal/test_public/ground_truth/bad/001_shift_3_mask.png
720,defect,1,sheet_metal,001,underexposed,sheet_metal/test_public/bad/001_underexposed.png,sheet_metal/test_public/ground_truth/bad/001_underexposed_mask.png
721,defect,1,sheet_metal,002,overexposed,sheet_metal/test_public/bad/002_overexposed.png,sheet_metal/test_public/ground_truth/bad/002_overexposed_mask.png
722,defect,1,sheet_metal,002,regular,sheet_metal/test_public/bad/002_regular.png,sheet_metal/test_public/ground_truth/bad/002_regular_mask.png
723,defect,1,sheet_metal,002,shift_1,sheet_metal/test_public/bad/002_shift_1.png,sheet_metal/test_public/ground_truth/bad/002_shift_1_mask.png
724,defect,1,sheet_metal,002,shift_2,sheet_metal/test_public/bad/002_shift_2.png,sheet_metal/test_public/ground_truth/bad/002_shift_2_mask.png
725,defect,1,sheet_metal,002,shift_3,sheet_metal/test_public/bad/002_shift_3.png,sheet_metal/test_public/ground_truth/bad/002_shift_3_mask.png
726,defect,1,sheet_metal,002,underexposed,sheet_metal/test_public/bad/002_underexposed.png,sheet_metal/test_public/ground_truth/bad/002_underexposed_mask.png
727,defect,1,sheet_metal,003,overexposed,sheet_metal/test_public/bad/003_overexposed.png,sheet_metal/test_public/ground_truth/bad/003_overexposed_mask.png
728,defect,1,sheet_metal,003,regular,sheet_metal/test_public/bad/003_regular.png,sheet_metal/test_public/ground_truth/bad/003_regular_mask.png
729,defect,1,sheet_metal,003,shift_1,sheet_metal/test_public/bad/003_shift_1.png,sheet_metal/test_public/ground_truth/bad/003_shift_1_mask.png
730,defect,1,sheet_metal,003,shift_2,sheet_metal/test_public/bad/003_shift_2.png,sheet_metal/test_public/ground_truth/bad/003_shift_2_mask.png
731,defect,1,sheet_metal,003,shift_3,sheet_metal/test_public/bad/003_shift_3.png,sheet_metal/test_public/ground_truth/bad/003_shift_3_mask.png
732,defect,1,sheet_metal,003,underexposed,sheet_metal/test_public/bad/003_underexposed.png,sheet_metal/test_public/ground_truth/bad/003_underexposed_mask.png
733,defect,1,sheet_metal,004,overexposed,sheet_metal/test_public/bad/004_overexposed.png,sheet_metal/test_public/ground_truth/bad/004_overexposed_mask.png
734,defect,1,sheet_metal,004,regular,sheet_metal/test_public/bad/004_regular.png,sheet_metal/test_public/ground_truth/bad/004_regular_mask.png
735,defect,1,sheet_metal,004,shift_1,sheet_metal/test_public/bad/004_shift_1.png,sheet_metal/test_public/ground_truth/bad/004_shift_1_mask.png
736,defect,1,sheet_metal,004,shift_2,sheet_metal/test_public/bad/004_shift_2.png,sheet_metal/test_public/ground_truth/bad/004_shift_2_mask.png
737,defect,1,sheet_metal,004,shift_3,sheet_metal/test_public/bad/004_shift_3.png,sheet_metal/test_public/ground_truth/bad/004_shift_3_mask.png
738,defect,1,sheet_metal,004,underexposed,sheet_metal/test_public/bad/004_underexposed.png,sheet_metal/test_public/ground_truth/bad/004_underexposed_mask.png
739,defect,1,sheet_metal,005,overexposed,sheet_metal/test_public/bad/005_overexposed.png,sheet_metal/test_public/ground_truth/bad/005_overexposed_mask.png
740,defect,1,sheet_metal,005,regular,sheet_metal/test_public/bad/005_regular.png,sheet_metal/test_public/ground_truth/bad/005_regular_mask.png
741,defect,1,sheet_metal,005,shift_1,sheet_metal/test_public/bad/005_shift_1.png,sheet_metal/test_public/ground_truth/bad/005_shift_1_mask.png
742,defect,1,sheet_metal,005,shift_2,sheet_metal/test_public/bad/005_shift_2.png,sheet_metal/test_public/ground_truth/bad/005_shift_2_mask.png
743,defect,1,sheet_metal,005,shift_3,sheet_metal/test_public/bad/005_shift_3.png,sheet_metal/test_public/ground_truth/bad/005_shift_3_mask.png
744,defect,1,sheet_metal,005,underexposed,sheet_metal/test_public/bad/005_underexposed.png,sheet_metal/test_public/ground_truth/bad/005_underexposed_mask.png
745,defect,1,sheet_metal,006,overexposed,sheet_metal/test_public/bad/006_overexposed.png,sheet_metal/test_public/ground_truth/bad/006_overexposed_mask.png
746,defect,1,sheet_metal,006,regular,sheet_metal/test_public/bad/006_regular.png,sheet_metal/test_public/ground_truth/bad/006_regular_mask.png
747,defect,1,sheet_metal,006,shift_1,sheet_metal/test_public/bad/006_shift_1.png,sheet_metal/test_public/ground_truth/bad/006_shift_1_mask.png
748,defect,1,sheet_metal,006,shift_2,sheet_metal/test_public/bad/006_shift_2.png,sheet_metal/test_public/ground_truth/bad/006_shift_2_mask.png
749,defect,1,sheet_metal,006,shift_3,sheet_metal/test_public/bad/006_shift_3.png,sheet_metal/test_public/ground_truth/bad/006_shift_3_mask.png
750,defect,1,sheet_metal,006,underexposed,sheet_metal/test_public/bad/006_underexposed.png,sheet_metal/test_public/ground_truth/bad/006_underexposed_mask.png
751,defect,1,sheet_metal,007,overexposed,sheet_metal/test_public/bad/007_overexposed.png,sheet_metal/test_public/ground_truth/bad/007_overexposed_mask.png
752,defect,1,sheet_metal,007,regular,sheet_metal/test_public/bad/007_regular.png,sheet_metal/test_public/ground_truth/bad/007_regular_mask.png
753,defect,1,sheet_metal,007,shift_1,sheet_metal/test_public/bad/007_shift_1.png,sheet_metal/test_public/ground_truth/bad/007_shift_1_mask.png
754,defect,1,sheet_metal,007,shift_2,sheet_metal/test_public/bad/007_shift_2.png,sheet_metal/test_public/ground_truth/bad/007_shift_2_mask.png
755,defect,1,sheet_metal,007,shift_3,sheet_metal/test_public/bad/007_shift_3.png,sheet_metal/test_public/ground_truth/bad/007_shift_3_mask.png
756,defect,1,sheet_metal,007,underexposed,sheet_metal/test_public/bad/007_underexposed.png,sheet_metal/test_public/ground_truth/bad/007_underexposed_mask.png
757,defect,1,sheet_metal,008,overexposed,sheet_metal/test_public/bad/008_overexposed.png,sheet_metal/test_public/ground_truth/bad/008_overexposed_mask.png
758,defect,1,sheet_metal,008,regular,sheet_metal/test_public/bad/008_regular.png,sheet_metal/test_public/ground_truth/bad/008_regular_mask.png
759,defect,1,sheet_metal,008,shift_1,sheet_metal/test_public/bad/008_shift_1.png,sheet_metal/test_public/ground_truth/bad/008_shift_1_mask.png
760,defect,1,sheet_metal,008,shift_2,sheet_metal/test_public/bad/008_shift_2.png,sheet_metal/test_public/ground_truth/bad/008_shift_2_mask.png
761,defect,1,sheet_metal,008,shift_3,sheet_metal/test_public/bad/008_shift_3.png,sheet_metal/test_public/ground_truth/bad/008_shift_3_mask.png
762,defect,1,sheet_metal,008,underexposed,sheet_metal/test_public/bad/008_underexposed.png,sheet_metal/test_public/ground_truth/bad/008_underexposed_mask.png
763,defect,1,sheet_metal,009,overexposed,sheet_metal/test_public/bad/009_overexposed.png,sheet_metal/test_public/ground_truth/bad/009_overexposed_mask.png
764,defect,1,sheet_metal,009,regular,sheet_metal/test_public/bad/009_regular.png,sheet_metal/test_public/ground_truth/bad/009_regular_mask.png
765,defect,1,sheet_metal,009,shift_1,sheet_metal/test_public/bad/009_shift_1.png,sheet_metal/test_public/ground_truth/bad/009_shift_1_mask.png
766,defect,1,sheet_metal,009,shift_2,sheet_metal/test_public/bad/009_shift_2.png,sheet_metal/test_public/ground_truth/bad/009_shift_2_mask.png
767,defect,1,sheet_metal,009,shift_3,sheet_metal/test_public/bad/009_shift_3.png,sheet_metal/test_public/ground_truth/bad/009_shift_3_mask.png
768,defect,1,sheet_metal,009,underexposed,sheet_metal/test_public/bad/009_underexposed.png,sheet_metal/test_public/ground_truth/bad/009_underexposed_mask.png
769,defect,1,sheet_metal,010,overexposed,sheet_metal/test_public/bad/010_overexposed.png,sheet_metal/test_public/ground_truth/bad/010_overexposed_mask.png
770,defect,1,sheet_metal,010,regular,sheet_metal/test_public/bad/010_regular.png,sheet_metal/test_public/ground_truth/bad/010_regular_mask.png
771,defect,1,sheet_metal,010,shift_1,sheet_metal/test_public/bad/010_shift_1.png,sheet_metal/test_public/ground_truth/bad/010_shift_1_mask.png
772,defect,1,sheet_metal,010,shift_2,sheet_metal/test_public/bad/010_shift_2.png,sheet_metal/test_public/ground_truth/bad/010_shift_2_mask.png
773,defect,1,sheet_metal,010,shift_3,sheet_metal/test_public/bad/010_shift_3.png,sheet_metal/test_public/ground_truth/bad/010_shift_3_mask.png
774,defect,1,sheet_metal,010,underexposed,sheet_metal/test_public/bad/010_underexposed.png,sheet_metal/test_public/ground_truth/bad/010_underexposed_mask.png
775,defect,1,sheet_metal,011,overexposed,sheet_metal/test_public/bad/011_overexposed.png,sheet_metal/test_public/ground_truth/bad/011_overexposed_mask.png
776,defect,1,sheet_metal,011,regular,sheet_metal/test_public/bad/011_regular.png,sheet_metal/test_public/ground_truth/bad/011_regular_mask.png
777,defect,1,sheet_metal,011,shift_1,sheet_metal/test_public/bad/011_shift_1.png,sheet_metal/test_public/ground_truth/bad/011_shift_1_mask.png
778,defect,1,sheet_metal,011,shift_2,sheet_metal/test_public/bad/011_shift_2.png,sheet_metal/test_public/ground_truth/bad/011_shift_2_mask.png
779,defect,1,sheet_metal,011,shift_3,sheet_metal/test_public/bad/011_shift_3.png,sheet_metal/test_public/ground_truth/bad/011_shift_3_mask.png
780,defect,1,sheet_metal,011,underexposed,sheet_metal/test_public/bad/011_underexposed.png,sheet_metal/test_public/ground_truth/bad/011_underexposed_mask.png
781,defect,1,sheet_metal,012,overexposed,sheet_metal/test_public/bad/012_overexposed.png,sheet_metal/test_public/ground_truth/bad/012_overexposed_mask.png
782,defect,1,sheet_metal,012,regular,sheet_metal/test_public/bad/012_regular.png,sheet_metal/test_public/ground_truth/bad/012_regular_mask.png
783,defect,1,sheet_metal,012,shift_1,sheet_metal/test_public/bad/012_shift_1.png,sheet_metal/test_public/ground_truth/bad/012_shift_1_mask.png
784,defect,1,sheet_metal,012,shift_2,sheet_metal/test_public/bad/012_shift_2.png,sheet_metal/test_public/ground_truth/bad/012_shift_2_mask.png
785,defect,1,sheet_metal,012,shift_3,sheet_metal/test_public/bad/012_shift_3.png,sheet_metal/test_public/ground_truth/bad/012_shift_3_mask.png
