dataset,category,split,image_path,mask_path,label_available,is_anomaly,anomaly_type,evaluation_scope,filename,relative_after_split,has_mask
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/070_mixed.png,,False,-1,unknown_private,official_server_only,070_mixed.png,070_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/071_mixed.png,,False,-1,unknown_private,official_server_only,071_mixed.png,071_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/072_mixed.png,,False,-1,unknown_private,official_server_only,072_mixed.png,072_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/073_mixed.png,,False,-1,unknown_private,official_server_only,073_mixed.png,073_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/074_mixed.png,,False,-1,unknown_private,official_server_only,074_mixed.png,074_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/075_mixed.png,,False,-1,unknown_private,official_server_only,075_mixed.png,075_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/076_mixed.png,,False,-1,unknown_private,official_server_only,076_mixed.png,076_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/077_mixed.png,,False,-1,unknown_private,official_server_only,077_mixed.png,077_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/078_mixed.png,,False,-1,unknown_private,official_server_only,078_mixed.png,078_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/079_mixed.png,,False,-1,unknown_private,official_server_only,079_mixed.png,079_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/080_mixed.png,,False,-1,unknown_private,official_server_only,080_mixed.png,080_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/081_mixed.png,,False,-1,unknown_private,official_server_only,081_mixed.png,081_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/082_mixed.png,,False,-1,unknown_private,official_server_only,082_mixed.png,082_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/083_mixed.png,,False,-1,unknown_private,official_server_only,083_mixed.png,083_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/084_mixed.png,,False,-1,unknown_private,official_server_only,084_mixed.png,084_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/085_mixed.png,,False,-1,unknown_private,official_server_only,085_mixed.png,085_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/086_mixed.png,,False,-1,unknown_private,official_server_only,086_mixed.png,086_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/087_mixed.png,,False,-1,unknown_private,official_server_only,087_mixed.png,087_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/088_mixed.png,,False,-1,unknown_private,official_server_only,088_mixed.png,088_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/089_mixed.png,,False,-1,unknown_private,official_server_only,089_mixed.png,089_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/090_mixed.png,,False,-1,unknown_private,official_server_only,090_mixed.png,090_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/091_mixed.png,,False,-1,unknown_private,official_server_only,091_mixed.png,091_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/092_mixed.png,,False,-1,unknown_private,official_server_only,092_mixed.png,092_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/093_mixed.png,,False,-1,unknown_private,official_server_only,093_mixed.png,093_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/094_mixed.png,,False,-1,unknown_private,official_server_only,094_mixed.png,094_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/095_mixed.png,,False,-1,unknown_private,official_server_only,095_mixed.png,095_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/096_mixed.png,,False,-1,unknown_private,official_server_only,096_mixed.png,096_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/097_mixed.png,,False,-1,unknown_private,official_server_only,097_mixed.png,097_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/098_mixed.png,,False,-1,unknown_private,official_server_only,098_mixed.png,098_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/099_mixed.png,,False,-1,unknown_private,official_server_only,099_mixed.png,099_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/100_mixed.png,,False,-1,unknown_private,official_server_only,100_mixed.png,100_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/101_mixed.png,,False,-1,unknown_private,official_server_only,101_mixed.png,101_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/102_mixed.png,,False,-1,unknown_private,official_server_only,102_mixed.png,102_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/103_mixed.png,,False,-1,unknown_private,official_server_only,103_mixed.png,103_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/104_mixed.png,,False,-1,unknown_private,official_server_only,104_mixed.png,104_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/105_mixed.png,,False,-1,unknown_private,official_server_only,105_mixed.png,105_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/106_mixed.png,,False,-1,unknown_private,official_server_only,106_mixed.png,106_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/107_mixed.png,,False,-1,unknown_private,official_server_only,107_mixed.png,107_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/108_mixed.png,,False,-1,unknown_private,official_server_only,108_mixed.png,108_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/109_mixed.png,,False,-1,unknown_private,official_server_only,109_mixed.png,109_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/110_mixed.png,,False,-1,unknown_private,official_server_only,110_mixed.png,110_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/111_mixed.png,,False,-1,unknown_private,official_server_only,111_mixed.png,111_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/112_mixed.png,,False,-1,unknown_private,official_server_only,112_mixed.png,112_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/113_mixed.png,,False,-1,unknown_private,official_server_only,113_mixed.png,113_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/114_mixed.png,,False,-1,unknown_private,official_server_only,114_mixed.png,114_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/115_mixed.png,,False,-1,unknown_private,official_server_only,115_mixed.png,115_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/116_mixed.png,,False,-1,unknown_private,official_server_only,116_mixed.png,116_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/117_mixed.png,,False,-1,unknown_private,official_server_only,117_mixed.png,117_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/118_mixed.png,,False,-1,unknown_private,official_server_only,118_mixed.png,118_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/119_mixed.png,,False,-1,unknown_private,official_server_only,119_mixed.png,119_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/120_mixed.png,,False,-1,unknown_private,official_server_only,120_mixed.png,120_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/121_mixed.png,,False,-1,unknown_private,official_server_only,121_mixed.png,121_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/122_mixed.png,,False,-1,unknown_private,official_server_only,122_mixed.png,122_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/123_mixed.png,,False,-1,unknown_private,official_server_only,123_mixed.png,123_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/124_mixed.png,,False,-1,unknown_private,official_server_only,124_mixed.png,124_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/125_mixed.png,,False,-1,unknown_private,official_server_only,125_mixed.png,125_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/126_mixed.png,,False,-1,unknown_private,official_server_only,126_mixed.png,126_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/127_mixed.png,,False,-1,unknown_private,official_server_only,127_mixed.png,127_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/128_mixed.png,,False,-1,unknown_private,official_server_only,128_mixed.png,128_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/129_mixed.png,,False,-1,unknown_private,official_server_only,129_mixed.png,129_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/130_mixed.png,,False,-1,unknown_private,official_server_only,130_mixed.png,130_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/131_mixed.png,,False,-1,unknown_private,official_server_only,131_mixed.png,131_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/132_mixed.png,,False,-1,unknown_private,official_server_only,132_mixed.png,132_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/133_mixed.png,,False,-1,unknown_private,official_server_only,133_mixed.png,133_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/134_mixed.png,,False,-1,unknown_private,official_server_only,134_mixed.png,134_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/135_mixed.png,,False,-1,unknown_private,official_server_only,135_mixed.png,135_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/136_mixed.png,,False,-1,unknown_private,official_server_only,136_mixed.png,136_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/137_mixed.png,,False,-1,unknown_private,official_server_only,137_mixed.png,137_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/138_mixed.png,,False,-1,unknown_private,official_server_only,138_mixed.png,138_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/139_mixed.png,,False,-1,unknown_private,official_server_only,139_mixed.png,139_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/140_mixed.png,,False,-1,unknown_private,official_server_only,140_mixed.png,140_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/141_mixed.png,,False,-1,unknown_private,official_server_only,141_mixed.png,141_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/142_mixed.png,,False,-1,unknown_private,official_server_only,142_mixed.png,142_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/143_mixed.png,,False,-1,unknown_private,official_server_only,143_mixed.png,143_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/144_mixed.png,,False,-1,unknown_private,official_server_only,144_mixed.png,144_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/145_mixed.png,,False,-1,unknown_private,official_server_only,145_mixed.png,145_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/146_mixed.png,,False,-1,unknown_private,official_server_only,146_mixed.png,146_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/147_mixed.png,,False,-1,unknown_private,official_server_only,147_mixed.png,147_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/148_mixed.png,,False,-1,unknown_private,official_server_only,148_mixed.png,148_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/149_mixed.png,,False,-1,unknown_private,official_server_only,149_mixed.png,149_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/150_mixed.png,,False,-1,unknown_private,official_server_only,150_mixed.png,150_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/151_mixed.png,,False,-1,unknown_private,official_server_only,151_mixed.png,151_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/152_mixed.png,,False,-1,unknown_private,official_server_only,152_mixed.png,152_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/153_mixed.png,,False,-1,unknown_private,official_server_only,153_mixed.png,153_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/154_mixed.png,,False,-1,unknown_private,official_server_only,154_mixed.png,154_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/155_mixed.png,,False,-1,unknown_private,official_server_only,155_mixed.png,155_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/156_mixed.png,,False,-1,unknown_private,official_server_only,156_mixed.png,156_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/157_mixed.png,,False,-1,unknown_private,official_server_only,157_mixed.png,157_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/158_mixed.png,,False,-1,unknown_private,official_server_only,158_mixed.png,158_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/159_mixed.png,,False,-1,unknown_private,official_server_only,159_mixed.png,159_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/160_mixed.png,,False,-1,unknown_private,official_server_only,160_mixed.png,160_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/161_mixed.png,,False,-1,unknown_private,official_server_only,161_mixed.png,161_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/162_mixed.png,,False,-1,unknown_private,official_server_only,162_mixed.png,162_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/163_mixed.png,,False,-1,unknown_private,official_server_only,163_mixed.png,163_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/164_mixed.png,,False,-1,unknown_private,official_server_only,164_mixed.png,164_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/165_mixed.png,,False,-1,unknown_private,official_server_only,165_mixed.png,165_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/166_mixed.png,,False,-1,unknown_private,official_server_only,166_mixed.png,166_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/167_mixed.png,,False,-1,unknown_private,official_server_only,167_mixed.png,167_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/168_mixed.png,,False,-1,unknown_private,official_server_only,168_mixed.png,168_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/169_mixed.png,,False,-1,unknown_private,official_server_only,169_mixed.png,169_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/170_mixed.png,,False,-1,unknown_private,official_server_only,170_mixed.png,170_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/171_mixed.png,,False,-1,unknown_private,official_server_only,171_mixed.png,171_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/172_mixed.png,,False,-1,unknown_private,official_server_only,172_mixed.png,172_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/173_mixed.png,,False,-1,unknown_private,official_server_only,173_mixed.png,173_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/174_mixed.png,,False,-1,unknown_private,official_server_only,174_mixed.png,174_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/175_mixed.png,,False,-1,unknown_private,official_server_only,175_mixed.png,175_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/176_mixed.png,,False,-1,unknown_private,official_server_only,176_mixed.png,176_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/177_mixed.png,,False,-1,unknown_private,official_server_only,177_mixed.png,177_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/178_mixed.png,,False,-1,unknown_private,official_server_only,178_mixed.png,178_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/179_mixed.png,,False,-1,unknown_private,official_server_only,179_mixed.png,179_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/180_mixed.png,,False,-1,unknown_private,official_server_only,180_mixed.png,180_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/181_mixed.png,,False,-1,unknown_private,official_server_only,181_mixed.png,181_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/182_mixed.png,,False,-1,unknown_private,official_server_only,182_mixed.png,182_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/183_mixed.png,,False,-1,unknown_private,official_server_only,183_mixed.png,183_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/184_mixed.png,,False,-1,unknown_private,official_server_only,184_mixed.png,184_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/185_mixed.png,,False,-1,unknown_private,official_server_only,185_mixed.png,185_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/186_mixed.png,,False,-1,unknown_private,official_server_only,186_mixed.png,186_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/187_mixed.png,,False,-1,unknown_private,official_server_only,187_mixed.png,187_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/188_mixed.png,,False,-1,unknown_private,official_server_only,188_mixed.png,188_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/189_mixed.png,,False,-1,unknown_private,official_server_only,189_mixed.png,189_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/190_mixed.png,,False,-1,unknown_private,official_server_only,190_mixed.png,190_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/191_mixed.png,,False,-1,unknown_private,official_server_only,191_mixed.png,191_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/192_mixed.png,,False,-1,unknown_private,official_server_only,192_mixed.png,192_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/193_mixed.png,,False,-1,unknown_private,official_server_only,193_mixed.png,193_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/194_mixed.png,,False,-1,unknown_private,official_server_only,194_mixed.png,194_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/195_mixed.png,,False,-1,unknown_private,official_server_only,195_mixed.png,195_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/196_mixed.png,,False,-1,unknown_private,official_server_only,196_mixed.png,196_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/197_mixed.png,,False,-1,unknown_private,official_server_only,197_mixed.png,197_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/198_mixed.png,,False,-1,unknown_private,official_server_only,198_mixed.png,198_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/199_mixed.png,,False,-1,unknown_private,official_server_only,199_mixed.png,199_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/200_mixed.png,,False,-1,unknown_private,official_server_only,200_mixed.png,200_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/201_mixed.png,,False,-1,unknown_private,official_server_only,201_mixed.png,201_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/202_mixed.png,,False,-1,unknown_private,official_server_only,202_mixed.png,202_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/203_mixed.png,,False,-1,unknown_private,official_server_only,203_mixed.png,203_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/204_mixed.png,,False,-1,unknown_private,official_server_only,204_mixed.png,204_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/205_mixed.png,,False,-1,unknown_private,official_server_only,205_mixed.png,205_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/206_mixed.png,,False,-1,unknown_private,official_server_only,206_mixed.png,206_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/207_mixed.png,,False,-1,unknown_private,official_server_only,207_mixed.png,207_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/208_mixed.png,,False,-1,unknown_private,official_server_only,208_mixed.png,208_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/209_mixed.png,,False,-1,unknown_private,official_server_only,209_mixed.png,209_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/210_mixed.png,,False,-1,unknown_private,official_server_only,210_mixed.png,210_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/211_mixed.png,,False,-1,unknown_private,official_server_only,211_mixed.png,211_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/212_mixed.png,,False,-1,unknown_private,official_server_only,212_mixed.png,212_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/213_mixed.png,,False,-1,unknown_private,official_server_only,213_mixed.png,213_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/214_mixed.png,,False,-1,unknown_private,official_server_only,214_mixed.png,214_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/215_mixed.png,,False,-1,unknown_private,official_server_only,215_mixed.png,215_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/216_mixed.png,,False,-1,unknown_private,official_server_only,216_mixed.png,216_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/217_mixed.png,,False,-1,unknown_private,official_server_only,217_mixed.png,217_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/218_mixed.png,,False,-1,unknown_private,official_server_only,218_mixed.png,218_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/219_mixed.png,,False,-1,unknown_private,official_server_only,219_mixed.png,219_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/220_mixed.png,,False,-1,unknown_private,official_server_only,220_mixed.png,220_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/221_mixed.png,,False,-1,unknown_private,official_server_only,221_mixed.png,221_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/222_mixed.png,,False,-1,unknown_private,official_server_only,222_mixed.png,222_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/223_mixed.png,,False,-1,unknown_private,official_server_only,223_mixed.png,223_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/224_mixed.png,,False,-1,unknown_private,official_server_only,224_mixed.png,224_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/225_mixed.png,,False,-1,unknown_private,official_server_only,225_mixed.png,225_mixed.png,False
