dataset,category,batch_idx,item_idx,image_path,mask_path,gt_label,pred_label,pred_score,x1,y1,x2,y2,area,mean_score,max_score,threshold,map_min,map_max,map_mean,candidate_rank,candidate_available,crop_path,crop_x1,crop_y1,crop_x2,crop_y2,image_width,image_height,error,gt_binary,image_path_resolved,crop_path_resolved,clip_backend,full_normal_score,full_anomaly_score,full_vlm_margin,crop_normal_score,crop_anomaly_score,crop_vlm_margin
MVTec AD 2,vial,4,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000439_010_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000439_010_shift_1.png,True,True,0.9382249116897584,541,532,792,1026,80244,0.8056392073631287,1.0,0.6941176652908325,0.0,1.0,0.1334912925958633,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000439_010_shift_1_cand1.png,482,473,851,1085,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000439_010_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000439_010_shift_1_cand1.png,open_clip:ViT-B-32/openai,0.30011841654777527,0.30189821124076843,0.001779794692993164,0.28555524349212646,0.2930212914943695,0.007466048002243042
MVTec AD 2,vial,4,1,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000440_010_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000440_010_shift_2.png,True,True,0.9357304573059082,546,632,806,1054,81472,0.7988731265068054,1.0,0.6823529601097107,0.0,1.0,0.1488078534603119,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000440_010_shift_2_cand1.png,496,582,856,1104,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000440_010_shift_2.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000440_010_shift_2_cand1.png,open_clip:ViT-B-32/openai,0.29965394735336304,0.3008832633495331,0.001229315996170044,0.28062254190444946,0.2893330156803131,0.008710473775863647
MVTec AD 2,vial,4,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000442_010_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000442_010_shift_4.png,True,True,1.0,545,544,788,1059,80105,0.7990787029266357,1.0,0.6980392336845398,0.0,1.0,0.1322906911373138,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000442_010_shift_4_cand1.png,484,483,849,1120,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000442_010_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000442_010_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.3010767102241516,0.3024003505706787,0.0013236403465270996,0.2840721905231476,0.29110798239707947,0.007035791873931885
MVTec AD 2,vial,4,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000443_010_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000443_010_underexposed.png,True,True,0.9752019643783568,557,662,751,878,30916,0.8759146332740784,1.0,0.7921568751335144,0.0,1.0,0.3316090106964111,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000443_010_underexposed_cand1.png,532,637,776,903,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000443_010_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000443_010_underexposed_cand1.png,open_clip:ViT-B-32/openai,0.3049849569797516,0.30649417638778687,0.0015092194080352783,0.2594250738620758,0.2720659673213959,0.012640893459320068
MVTec AD 2,vial,4,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000443_010_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000443_010_underexposed.png,True,True,0.9752019643783568,923,1470,1194,1757,50948,0.8212344646453857,0.8745098114013672,0.7921568751335144,0.0,1.0,0.3316090106964111,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000443_010_underexposed_cand2.png,889,1436,1228,1791,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000443_010_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000443_010_underexposed_cand2.png,open_clip:ViT-B-32/openai,0.3049849569797516,0.30649417638778687,0.0015092194080352783,0.24453601241111755,0.2406957894563675,-0.003840222954750061
MVTec AD 2,vial,4,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000446_011_shift_1.png,True,True,0.5492384433746338,550,903,844,1215,60043,0.8915688991546631,1.0,0.8274509906768799,0.0,1.0,0.1921134889125824,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000446_011_shift_1_cand1.png,513,866,881,1252,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000446_011_shift_1_cand1.png,open_clip:ViT-B-32/openai,0.26113855838775635,0.2572898864746094,-0.0038486719131469727,0.26179632544517517,0.26289528608322144,0.0010989606380462646
MVTec AD 2,vial,4,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000446_011_shift_1.png,True,True,0.5492384433746338,623,641,824,800,15271,0.8433085083961487,0.8784313797950745,0.8274509906768799,0.0,1.0,0.1921134889125824,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000446_011_shift_1_cand2.png,599,617,848,824,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000446_011_shift_1_cand2.png,open_clip:ViT-B-32/openai,0.26113855838775635,0.2572898864746094,-0.0038486719131469727,0.2624983787536621,0.26710760593414307,0.004609227180480957
MVTec AD 2,vial,4,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000446_011_shift_1.png,True,True,0.5492384433746338,609,1395,693,1566,7803,0.8390955328941345,0.8549019694328308,0.8274509906768799,0.0,1.0,0.1921134889125824,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000446_011_shift_1_cand3.png,589,1375,713,1586,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000446_011_shift_1_cand3.png,open_clip:ViT-B-32/openai,0.26113855838775635,0.2572898864746094,-0.0038486719131469727,0.2510142922401428,0.24835006892681122,-0.002664223313331604
MVTec AD 2,vial,4,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000448_011_shift_3.png,True,False,0.4519455134868622,552,918,802,1193,42789,0.9273232221603394,1.0,0.8941176533699036,0.0,1.0,0.2032230794429779,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000448_011_shift_3_cand1.png,519,885,835,1226,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000448_011_shift_3_cand1.png,open_clip:ViT-B-32/openai,0.2624324560165405,0.2574848234653473,-0.004947632551193237,0.25800496339797974,0.26149311661720276,0.0034881532192230225
MVTec AD 2,vial,4,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000448_011_shift_3.png,True,False,0.4519455134868622,621,631,844,826,25375,0.9245634078979492,0.9647058844566344,0.8941176533699036,0.0,1.0,0.2032230794429779,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000448_011_shift_3_cand2.png,595,605,870,852,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000448_011_shift_3_cand2.png,open_clip:ViT-B-32/openai,0.2624324560165405,0.2574848234653473,-0.004947632551193237,0.25892001390457153,0.2624460458755493,0.003526031970977783
MVTec AD 2,vial,4,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000448_011_shift_3.png,True,False,0.4519455134868622,607,1388,696,1661,13222,0.9087540507316588,0.9254902005195618,0.8941176533699036,0.0,1.0,0.2032230794429779,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000448_011_shift_3_cand3.png,575,1356,728,1693,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000448_011_shift_3_cand3.png,open_clip:ViT-B-32/openai,0.2624324560165405,0.2574848234653473,-0.004947632551193237,0.25257551670074463,0.24852819740772247,-0.004047319293022156
MVTec AD 2,vial,4,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000449_011_shift_4.png,True,True,0.5617029070854187,554,903,845,1219,61670,0.8878136873245239,1.0,0.8196078538894653,0.0,1.0,0.1919851899147033,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000449_011_shift_4_cand1.png,517,866,882,1256,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000449_011_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.2621597945690155,0.2582511901855469,-0.003908604383468628,0.26513800024986267,0.26614323258399963,0.0010052323341369629
MVTec AD 2,vial,4,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000449_011_shift_4.png,True,True,0.5617029070854187,625,643,824,796,13900,0.8350895643234253,0.8666666746139526,0.8196078538894653,0.0,1.0,0.1919851899147033,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000449_011_shift_4_cand2.png,602,620,847,819,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000449_011_shift_4_cand2.png,open_clip:ViT-B-32/openai,0.2621597945690155,0.2582511901855469,-0.003908604383468628,0.2623845636844635,0.2670033574104309,0.004618793725967407
MVTec AD 2,vial,4,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000449_011_shift_4.png,True,True,0.5617029070854187,614,1410,691,1559,5995,0.8278343081474304,0.8352941274642944,0.8196078538894653,0.0,1.0,0.1919851899147033,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000449_011_shift_4_cand3.png,597,1393,708,1576,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000449_011_shift_4_cand3.png,open_clip:ViT-B-32/openai,0.2621597945690155,0.2582511901855469,-0.003908604383468628,0.2522949278354645,0.249627023935318,-0.0026679039001464844
MVTec AD 2,vial,4,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000451_012_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000451_012_overexposed.png,True,True,0.9173431396484376,570,1032,810,1615,81304,0.8141034245491028,1.0,0.7058823704719543,0.0,1.0,0.2609489560127258,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000451_012_overexposed_cand1.png,501,963,879,1684,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000451_012_overexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000451_012_overexposed_cand1.png,open_clip:ViT-B-32/openai,0.2860764265060425,0.27849167585372925,-0.007584750652313232,0.26966992020606995,0.26752784848213196,-0.0021420717239379883
MVTec AD 2,vial,5,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000452_012_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000452_012_regular.png,True,True,0.9108120203018188,573,1022,809,1611,81287,0.8162997364997864,1.0,0.7098039388656616,0.0,1.0,0.15629842877388,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000452_012_regular_cand1.png,503,952,879,1681,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000452_012_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000452_012_regular_cand1.png,open_clip:ViT-B-32/openai,0.2834818959236145,0.27525806427001953,-0.00822383165359497,0.27466171979904175,0.2758982479572296,0.0012365281581878662
MVTec AD 2,vial,5,1,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000456_012_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000456_012_shift_4.png,True,True,1.0,582,982,824,1564,81711,0.8549419045448303,1.0,0.7686274647712708,0.0,1.0,0.1588283628225326,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000456_012_shift_4_cand1.png,513,913,893,1633,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000456_012_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000456_012_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.28209078311920166,0.2745141386985779,-0.007576644420623779,0.2774345874786377,0.27749812602996826,6.35385513305664e-05
MVTec AD 2,vial,5,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000457_012_underexposed.png,True,True,0.9223615527153016,593,1249,762,1541,36905,0.8913721442222595,1.0,0.8117647171020508,0.0,1.0,0.3744283616542816,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000457_012_underexposed_cand1.png,558,1214,797,1576,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000457_012_underexposed_cand1.png,open_clip:ViT-B-32/openai,0.29349327087402344,0.2864163815975189,-0.007076889276504517,0.27320775389671326,0.2766419053077698,0.0034341514110565186
MVTec AD 2,vial,5,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000457_012_underexposed.png,True,True,0.9223615527153016,1066,1523,1189,1664,12696,0.8341565132141113,0.8666666746139526,0.8117647171020508,0.0,1.0,0.3744283616542816,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000457_012_underexposed_cand2.png,1050,1507,1205,1680,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000457_012_underexposed_cand2.png,open_clip:ViT-B-32/openai,0.29349327087402344,0.2864163815975189,-0.007076889276504517,0.2330566644668579,0.22959761321544647,-0.003459051251411438
MVTec AD 2,vial,5,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000457_012_underexposed.png,True,True,0.9223615527153016,995,668,1083,883,11410,0.8255084156990051,0.843137264251709,0.8117647171020508,0.0,1.0,0.3744283616542816,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000457_012_underexposed_cand3.png,970,643,1108,908,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000457_012_underexposed_cand3.png,open_clip:ViT-B-32/openai,0.29349327087402344,0.2864163815975189,-0.007076889276504517,0.23237746953964233,0.227720707654953,-0.004656761884689331
MVTec AD 2,vial,5,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000459_013_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000459_013_regular.png,True,True,0.837863564491272,622,980,832,1504,81208,0.8383159637451172,1.0,0.7450980544090271,0.0,1.0,0.1774133145809173,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000459_013_regular_cand1.png,560,918,894,1566,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000459_013_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000459_013_regular_cand1.png,open_clip:ViT-B-32/openai,0.2781212329864502,0.2735728621482849,-0.004548370838165283,0.23969586193561554,0.23964332044124603,-5.2541494369506836e-05
MVTec AD 2,vial,5,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000460_013_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000460_013_shift_1.png,True,True,0.825670599937439,618,993,828,1504,79962,0.8368508219718933,1.0,0.7411764860153198,0.0,1.0,0.1793341487646103,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000460_013_shift_1_cand1.png,557,932,889,1565,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000460_013_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000460_013_shift_1_cand1.png,open_clip:ViT-B-32/openai,0.29047030210494995,0.28578969836235046,-0.004680603742599487,0.23871317505836487,0.23665940761566162,-0.002053767442703247
MVTec AD 2,vial,5,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000461_013_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000461_013_shift_2.png,True,True,0.8213341236114502,621,987,831,1499,80821,0.8431225419044495,1.0,0.7490196228027344,0.0,1.0,0.1808983385562896,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000461_013_shift_2_cand1.png,560,926,892,1560,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000461_013_shift_2.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000461_013_shift_2_cand1.png,open_clip:ViT-B-32/openai,0.2792264521121979,0.27472594380378723,-0.0045005083084106445,0.23217685520648956,0.23086683452129364,-0.0013100206851959229
MVTec AD 2,vial,5,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000462_013_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000462_013_shift_3.png,True,True,0.8227328062057495,623,985,829,1504,80186,0.8445895314216614,1.0,0.7529411911964417,0.0,1.0,0.1764287501573562,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000462_013_shift_3_cand1.png,561,923,891,1566,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000462_013_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000462_013_shift_3_cand1.png,open_clip:ViT-B-32/openai,0.2778629660606384,0.2736150622367859,-0.004247903823852539,0.23540620505809784,0.23398882150650024,-0.0014173835515975952
MVTec AD 2,vial,5,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000463_013_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000463_013_shift_4.png,True,True,0.8169747591018677,619,980,827,1512,80563,0.8388575911521912,1.0,0.7450980544090271,0.0,1.0,0.1800151616334915,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000463_013_shift_4_cand1.png,556,917,890,1575,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000463_013_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000463_013_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.2858647406101227,0.2814246714115143,-0.0044400691986083984,0.24103952944278717,0.2409806102514267,-5.891919136047363e-05
MVTec AD 2,vial,6,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000464_013_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000464_013_underexposed.png,True,True,0.8754674196243286,647,1128,807,1449,34913,0.8972722887992859,1.0,0.8352941274642944,0.0,1.0,0.3789552450180053,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000464_013_underexposed_cand1.png,609,1090,845,1487,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000464_013_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000464_013_underexposed_cand1.png,open_clip:ViT-B-32/openai,0.28537726402282715,0.2815539240837097,-0.0038233399391174316,0.2578611373901367,0.25919994711875916,0.0013388097286224365
MVTec AD 2,vial,6,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000464_013_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000464_013_underexposed.png,True,True,0.8754674196243286,913,1512,1196,1752,45932,0.8677119612693787,0.9176470637321472,0.8352941274642944,0.0,1.0,0.3789552450180053,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000464_013_underexposed_cand2.png,880,1479,1229,1785,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000464_013_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000464_013_underexposed_cand2.png,open_clip:ViT-B-32/openai,0.28537726402282715,0.2815539240837097,-0.0038233399391174316,0.24881936609745026,0.24477557837963104,-0.004043787717819214
MVTec AD 2,vial,6,1,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000465_014_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000465_014_overexposed.png,True,True,0.5365769267082214,551,677,862,1247,78542,0.9036513566970824,1.0,0.8509804010391235,0.0,1.0,0.3726736903190613,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000465_014_overexposed_cand1.png,483,609,930,1315,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000465_014_overexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000465_014_overexposed_cand1.png,open_clip:ViT-B-32/openai,0.2944226562976837,0.2915307283401489,-0.00289192795753479,0.27302244305610657,0.2756170928478241,0.0025946497917175293
MVTec AD 2,vial,6,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000466_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000466_014_regular.png,True,True,0.5257679224014282,552,677,865,1230,82203,0.9039899706840516,1.0,0.8470588326454163,0.0,1.0,0.219688132405281,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000466_014_regular_cand1.png,486,611,931,1296,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000466_014_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000466_014_regular_cand1.png,open_clip:ViT-B-32/openai,0.2936270236968994,0.28968101739883423,-0.0039460062980651855,0.26346421241760254,0.26444128155708313,0.0009770691394805908
