dataset,category,source_split,source_image_path,source_mask_path,is_anomaly,anomaly_type,target_subset,target_label,target_image_path,target_mask_path,has_target_mask
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/007_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000298_007_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/008_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000299_008_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/009_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000300_009_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/010_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000301_010_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/011_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000302_011_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/012_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000303_012_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/013_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000304_013_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/014_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000305_014_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/015_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000306_015_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/016_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000307_016_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/017_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000308_017_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/018_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000309_018_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/019_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000310_019_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/020_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000311_020_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/021_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000312_021_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/022_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000313_022_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/023_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000314_023_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/024_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000315_024_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/025_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000316_025_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/026_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000317_026_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/027_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000318_027_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/028_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000319_028_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/029_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000320_029_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/030_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000321_030_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/031_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000322_031_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/032_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000323_032_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/033_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000324_033_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/034_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000325_034_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/035_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000326_035_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/036_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000327_036_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/037_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000328_037_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/038_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000329_038_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/039_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000330_039_regular.png,,False
MVTec AD 2,vial,validation,datasets/MVTec_AD_2/vial/validation/good/040_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib/vial_folder/train/good/000331_040_regular.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_overexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000332_000_overexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_regular.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000333_000_regular.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_shift_1.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000334_000_shift_1.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_shift_2.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000335_000_shift_2.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_shift_3.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000336_000_shift_3.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_shift_4.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000337_000_shift_4.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/000_underexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_overexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000339_001_overexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_regular.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000340_001_regular.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_shift_1.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000341_001_shift_1.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_shift_2.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000342_001_shift_2.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_shift_3.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000343_001_shift_3.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_shift_4.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000344_001_shift_4.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/001_underexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000345_001_underexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_overexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000346_002_overexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_regular.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000347_002_regular.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_shift_1.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000348_002_shift_1.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_shift_2.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000349_002_shift_2.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_shift_3.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000350_002_shift_3.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_shift_4.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000351_002_shift_4.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/002_underexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000352_002_underexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_overexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000353_003_overexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_regular.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000354_003_regular.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_shift_1.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000355_003_shift_1.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_shift_2.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000356_003_shift_2.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_shift_3.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000357_003_shift_3.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_shift_4.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000358_003_shift_4.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/003_underexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000359_003_underexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_overexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000360_004_overexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_regular.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_shift_1.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000362_004_shift_1.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_shift_2.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_shift_3.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_shift_4.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/good/004_underexposed.png,,0,good,test,good,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000366_004_underexposed.png,,False
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000367_000_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000367_000_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000368_000_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000368_000_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000369_000_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000369_000_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000370_000_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000370_000_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000371_000_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000371_000_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000372_000_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000372_000_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/000_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/000_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000373_000_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000373_000_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000374_001_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000374_001_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000375_001_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000375_001_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000376_001_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000376_001_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000377_001_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000377_001_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000378_001_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000378_001_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000379_001_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000379_001_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/001_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/001_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000380_001_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000380_001_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000381_002_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000381_002_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000382_002_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000382_002_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000386_002_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000386_002_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/002_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/002_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000387_002_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000387_002_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000388_003_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000388_003_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000389_003_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000389_003_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000390_003_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000390_003_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000391_003_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000391_003_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000392_003_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000392_003_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000393_003_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000393_003_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/003_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/003_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000394_003_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000394_003_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000395_004_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000395_004_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000396_004_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000396_004_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000397_004_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000397_004_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000398_004_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000398_004_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000399_004_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000399_004_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000400_004_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000400_004_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/004_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/004_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000401_004_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000401_004_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000402_005_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000402_005_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000403_005_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000403_005_regular.png,True
