category,image_id,positive_cache_ordinal,negative_y,negative_x,distance,positive_response,negative_response
macaroni2,912ee1c771818f300df8bf39,19,69,294,0.7831012010574341,1.3452346324920654,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,20,69,294,0.3670129179954529,0.9291463494300842,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,21,69,294,1.0340162515640259,1.5961496829986572,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,22,69,294,0.5993008613586426,1.161434292793274,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,23,69,294,0.861477255821228,1.4236106872558594,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,24,69,294,0.25652462244033813,0.8186580538749695,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,25,69,294,0.7510368824005127,1.313170313835144,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,26,69,294,1.1111302375793457,1.673263669013977,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,27,69,294,0.503728985786438,1.0658624172210693,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,28,69,294,0.9414016008377075,1.5035350322723389,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,29,69,294,0.6830394268035889,1.2451728582382202,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,30,69,294,0.7438079118728638,1.3059413433074951,0.5621334314346313
macaroni2,912ee1c771818f300df8bf39,31,69,294,1.1395384073257446,1.701671838760376,0.5621334314346313
macaroni2,9297e2a5561e5cc51211a8a4,0,117,119,0.0009860992431640625,2.23629093170166,2.237277030944824
macaroni2,9297e2a5561e5cc51211a8a4,1,117,117,1.2255773544311523,3.7365357875823975,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,2,117,117,0.718616247177124,3.229574680328369,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,3,116,124,0.0007879734039306641,1.591496229171753,1.5907082557678223
macaroni2,9297e2a5561e5cc51211a8a4,4,117,117,0.4321587085723877,2.943117141723633,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,5,117,117,0.8639168739318848,3.37487530708313,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,6,117,117,1.435450792312622,3.946409225463867,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,7,117,117,1.1595299243927002,3.6704883575439453,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,8,117,117,0.628892183303833,3.139850616455078,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,9,117,117,0.03239607810974121,2.5433545112609863,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,10,109,131,0.0022271275520324707,0.7088152766227722,0.7110424041748047
macaroni2,9297e2a5561e5cc51211a8a4,11,117,117,0.868126392364502,3.379084825515747,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,12,121,119,0.0032176971435546875,1.8077592849731445,1.8109769821166992
macaroni2,9297e2a5561e5cc51211a8a4,13,127,110,0.00038182735443115234,1.5233007669448853,1.522918939590454
macaroni2,9297e2a5561e5cc51211a8a4,14,116,131,0.0035916268825531006,0.3993109464645386,0.4029025733470917
macaroni2,9297e2a5561e5cc51211a8a4,15,117,117,0.6401033401489258,3.151061773300171,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,16,117,117,0.48213911056518555,2.9930975437164307,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,17,129,118,0.0007935166358947754,0.5579062700271606,0.5571127533912659
macaroni2,9297e2a5561e5cc51211a8a4,18,117,117,0.4867258071899414,2.9976842403411865,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,19,117,117,0.13028192520141602,2.641240358352661,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,20,117,117,0.7925481796264648,3.30350661277771,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,21,117,117,0.8404638767242432,3.3514223098754883,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,22,117,117,0.36663341522216797,2.877591848373413,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,23,134,115,0.0017106682062149048,-0.15226686000823975,-0.15397752821445465
macaroni2,9297e2a5561e5cc51211a8a4,24,124,113,0.0004909038543701172,2.0055110454559326,2.0050201416015625
macaroni2,9297e2a5561e5cc51211a8a4,25,117,117,0.8394944667816162,3.3504528999328613,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,26,117,117,0.9599206447601318,3.470879077911377,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,27,117,117,0.2937309741973877,2.804689407348633,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,28,117,117,0.7869031429290771,3.2978615760803223,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,29,117,117,1.1835284233093262,3.6944868564605713,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,30,117,117,0.008319616317749023,2.502638816833496,2.510958433151245
macaroni2,9297e2a5561e5cc51211a8a4,31,117,117,0.2829315662384033,2.7938899993896484,2.510958433151245
macaroni2,930961ee952b2753e5c2f2e4,0,132,314,0.0012254118919372559,0.14516815543174744,0.1463935673236847
macaroni2,930961ee952b2753e5c2f2e4,1,132,290,0.558792233467102,2.483189105987549,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,2,42,404,0.0008553266525268555,-0.9092838168144226,-0.9101391434669495
macaroni2,930961ee952b2753e5c2f2e4,3,122,311,0.0010439753532409668,0.3032103478908539,0.3021663725376129
macaroni2,930961ee952b2753e5c2f2e4,4,144,290,0.0001825094223022461,0.9429141283035278,0.9430966377258301
macaroni2,930961ee952b2753e5c2f2e4,5,138,319,0.0010206103324890137,-0.5780599117279053,-0.5790805220603943
macaroni2,930961ee952b2753e5c2f2e4,6,132,290,1.167972207069397,3.0923690795898438,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,7,123,289,0.002417445182800293,1.0364948511123657,1.038912296295166
macaroni2,930961ee952b2753e5c2f2e4,8,132,290,0.949614405632019,2.874011278152466,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,9,124,283,0.0013923496007919312,-0.13175544142723083,-0.13314779102802277
macaroni2,930961ee952b2753e5c2f2e4,10,160,294,0.0005732178688049316,-0.7479415535926819,-0.7485147714614868
macaroni2,930961ee952b2753e5c2f2e4,11,132,290,0.7399758100509644,2.664372682571411,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,12,156,298,0.00047191232442855835,0.08538243174552917,0.08491051942110062
macaroni2,930961ee952b2753e5c2f2e4,13,132,290,0.265445351600647,2.1898422241210938,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,14,132,290,1.110430121421814,3.0348269939422607,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,15,132,290,1.131095290184021,3.0554921627044678,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,16,121,287,0.0026310980319976807,0.37221282720565796,0.37484392523765564
macaroni2,930961ee952b2753e5c2f2e4,17,123,310,0.0006188154220581055,0.5312923192977905,0.5319111347198486
macaroni2,930961ee952b2753e5c2f2e4,18,132,290,1.1024466753005981,3.026843547821045,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,19,132,289,0.02073848247528076,1.7252662181854248,1.704527735710144
macaroni2,930961ee952b2753e5c2f2e4,20,146,285,0.0003773048520088196,-0.0873713567852974,-0.08774866163730621
macaroni2,930961ee952b2753e5c2f2e4,21,132,290,0.03928220272064209,1.9636790752410889,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,22,135,285,0.00018364191055297852,0.7241501808166504,0.7243338227272034
macaroni2,930961ee952b2753e5c2f2e4,23,141,290,0.0018475055694580078,1.3738787174224854,1.3757262229919434
macaroni2,930961ee952b2753e5c2f2e4,24,153,290,0.00013634562492370605,-0.4018546938896179,-0.4017183482646942
macaroni2,930961ee952b2753e5c2f2e4,25,132,290,1.0048202276229858,2.9292171001434326,1.9243968725204468
macaroni2,930961ee952b2753e5c2f2e4,26,122,313,0.0005631744861602783,-0.039247602224349976,-0.0386844277381897
macaroni2,9bfbaa8b3543a070404c6402,0,162,389,1.1209946870803833,1.161714792251587,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,1,249,345,1.1920928955078125e-06,-1.9640268087387085,-1.964028000831604
macaroni2,9bfbaa8b3543a070404c6402,2,162,389,0.19606661796569824,0.23678670823574066,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,3,162,389,1.159731388092041,1.2004514932632446,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,4,383,439,0.0003350377082824707,-0.5351633429527283,-0.5348283052444458
macaroni2,9bfbaa8b3543a070404c6402,5,29,274,4.291534423828125e-05,-1.8058315515518188,-1.8058744668960571
macaroni2,9bfbaa8b3543a070404c6402,6,162,389,0.23662754893302917,0.2773476541042328,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,7,162,389,1.097506046295166,1.1382261514663696,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,8,393,451,1.728534698486328e-05,-1.8085829019546509,-1.8086001873016357
macaroni2,9bfbaa8b3543a070404c6402,9,160,383,0.0013645291328430176,-0.258082777261734,-0.256718248128891
macaroni2,9bfbaa8b3543a070404c6402,10,162,389,1.0813709497451782,1.1220910549163818,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,11,160,388,0.0006377473473548889,0.009999162517488003,0.009361415170133114
macaroni2,9bfbaa8b3543a070404c6402,12,162,389,0.33497971296310425,0.37569981813430786,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,13,164,394,0.00022149085998535156,-0.14070504903793335,-0.140483558177948
macaroni2,9bfbaa8b3543a070404c6402,14,446,0,8.344650268554688e-06,-1.930964708328247,-1.9309730529785156
macaroni2,9bfbaa8b3543a070404c6402,15,162,389,1.199188232421875,1.2399083375930786,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,16,162,389,1.4640291929244995,1.5047492980957031,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,17,250,424,2.181529998779297e-05,-1.943600058555603,-1.9435782432556152
macaroni2,9bfbaa8b3543a070404c6402,18,298,438,2.002716064453125e-05,-1.719050645828247,-1.7190706729888916
macaroni2,9bfbaa8b3543a070404c6402,19,400,446,1.6689300537109375e-06,-0.6817277669906616,-0.6817260980606079
macaroni2,9bfbaa8b3543a070404c6402,20,431,6,8.344650268554688e-06,-1.0393903255462646,-1.0393986701965332
macaroni2,9bfbaa8b3543a070404c6402,21,162,389,1.2010492086410522,1.2417693138122559,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,22,166,409,1.615285873413086e-05,-0.8586363196372986,-0.8586524724960327
macaroni2,9bfbaa8b3543a070404c6402,23,417,187,3.0040740966796875e-05,-0.9123106002807617,-0.9122805595397949
macaroni2,9bfbaa8b3543a070404c6402,24,178,403,2.6702880859375e-05,-1.0657994747161865,-1.0657727718353271
macaroni2,9bfbaa8b3543a070404c6402,25,162,389,0.11380725353956223,0.15452735126018524,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,26,162,389,0.6461168527603149,0.6868369579315186,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,27,162,389,1.3756684064865112,1.4163885116577148,0.040720097720623016
macaroni2,9bfbaa8b3543a070404c6402,28,271,337,2.0623207092285156e-05,-1.9814791679382324,-1.9814997911453247
macaroni2,9bfbaa8b3543a070404c6402,29,376,368,2.5033950805664062e-05,-1.8775341510772705,-1.8775091171264648
macaroni2,9bfbaa8b3543a070404c6402,30,164,389,0.002633349969983101,-0.016582537442445755,-0.013949187472462654
macaroni2,9bfbaa8b3543a070404c6402,31,162,389,1.0180246829986572,1.0587447881698608,0.040720097720623016
macaroni2,9d5b78927cb437cce31ee393,0,363,171,0.0002782493829727173,0.016770634800195694,0.01704888418316841
macaroni2,9d5b78927cb437cce31ee393,1,187,122,0.00028771162033081055,-0.768126904964447,-0.7678391933441162
macaroni2,9d5b78927cb437cce31ee393,2,357,171,0.005491539835929871,0.2145802080631256,0.20908866822719574
macaroni2,9d5b78927cb437cce31ee393,3,353,173,0.004125878214836121,-0.1901499181985855,-0.19427579641342163
macaroni2,9d5b78927cb437cce31ee393,4,352,173,0.0007891356945037842,-0.2713853418827057,-0.2705962061882019
macaroni2,9d5b78927cb437cce31ee393,5,137,141,0.0003923177719116211,-0.7592668533325195,-0.7588745355606079
macaroni2,9d5b78927cb437cce31ee393,6,142,136,0.0003578066825866699,-0.734529435634613,-0.7348872423171997
macaroni2,9d5b78927cb437cce31ee393,7,357,169,0.04189762473106384,0.4344103932380676,0.3925127685070038
macaroni2,9d5b78927cb437cce31ee393,8,138,136,6.401538848876953e-05,-0.4587065577507019,-0.4587705731391907
macaroni2,9d5b78927cb437cce31ee393,9,475,320,2.86102294921875e-06,-1.9287159442901611,-1.928713083267212
macaroni2,9d5b78927cb437cce31ee393,10,23,175,5.5670738220214844e-05,-1.5003507137298584,-1.5004063844680786
macaroni2,9d5b78927cb437cce31ee393,11,125,134,0.0007969141006469727,-0.6847222447395325,-0.6839253306388855
macaroni2,9d5b78927cb437cce31ee393,12,153,123,2.777576446533203e-05,-1.030875325202942,-1.0308475494384766
macaroni2,9d5b78927cb437cce31ee393,13,488,357,5.0067901611328125e-06,-1.7457592487335205,-1.7457642555236816
macaroni2,9d5b78927cb437cce31ee393,14,132,131,0.00010463595390319824,-0.4367666244506836,-0.4366619884967804
macaroni2,9d5b78927cb437cce31ee393,15,363,172,0.0037908628582954407,-0.11690694838762283,-0.11311608552932739
macaroni2,9d5b78927cb437cce31ee393,16,378,168,4.0590763092041016e-05,-0.8338637948036194,-0.8338232040405273
macaroni2,9d5b78927cb437cce31ee393,17,172,124,0.00018584728240966797,-0.8567436933517456,-0.8565578460693359
macaroni2,9d5b78927cb437cce31ee393,18,127,139,0.0005949139595031738,-0.38015905022621155,-0.3807539641857147
macaroni2,9d5b78927cb437cce31ee393,19,141,133,5.543231964111328e-06,-0.5442681908607483,-0.5442737340927124
macaroni2,9d5b78927cb437cce31ee393,20,378,166,0.0007379055023193359,-0.6558271646499634,-0.655089259147644
macaroni2,9d5b78927cb437cce31ee393,21,360,169,0.01064804196357727,0.3640590012073517,0.3534109592437744
macaroni2,9d5b78927cb437cce31ee393,22,131,137,0.00035837292671203613,-0.35819461941719055,-0.3578362464904785
macaroni2,9d5b78927cb437cce31ee393,23,114,154,5.733966827392578e-05,-1.1802189350128174,-1.1801615953445435
macaroni2,9d5b78927cb437cce31ee393,24,376,167,6.622076034545898e-05,-0.5238152146339417,-0.5237489938735962
macaroni2,9d5b78927cb437cce31ee393,25,364,174,0.0006889402866363525,-0.4714670777320862,-0.47077813744544983
macaroni2,9d5b78927cb437cce31ee393,26,135,141,0.00013744831085205078,-0.6658931374549866,-0.6657556891441345
macaroni2,9d5b78927cb437cce31ee393,27,128,134,0.00020754337310791016,-0.5065364837646484,-0.5063289403915405
macaroni2,9d5b78927cb437cce31ee393,28,176,122,5.543231964111328e-06,-0.9393046498298645,-0.9392991065979004
macaroni2,9d5b78927cb437cce31ee393,29,356,170,0.000881493091583252,0.2938801050186157,0.294761598110199
macaroni2,9d5b78927cb437cce31ee393,30,351,172,0.007099807262420654,-0.2416749894618988,-0.23457518219947815
macaroni2,9d5b78927cb437cce31ee393,31,375,169,0.0003472566604614258,-0.6203621029853821,-0.6200148463249207
macaroni2,9da86506405268facfc8f498,0,122,92,1.0766139030456543,0.8161126375198364,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,1,122,92,0.8715187311172485,0.6110174059867859,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,2,122,92,1.1397442817687988,0.8792428970336914,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,3,122,92,1.074951171875,0.8144497871398926,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,4,122,92,1.057229995727539,0.7967286705970764,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,5,122,92,1.2871694564819336,1.0266681909561157,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,6,122,92,0.5060039162635803,0.24550259113311768,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,7,122,92,0.6753040552139282,0.4148027300834656,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,8,122,92,1.1553606986999512,0.8948593735694885,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,9,122,92,0.6456661224365234,0.3851647675037384,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,10,122,92,0.8266070485115051,0.5661057233810425,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,11,122,92,0.37446996569633484,0.11396864056587219,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,12,122,92,1.163514494895935,0.9030131697654724,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,13,122,92,1.097678542137146,0.8371772170066833,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,14,122,92,0.36932680010795593,0.10882548242807388,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,15,122,92,1.0404694080352783,0.7799680829048157,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,16,122,92,0.42602619528770447,0.16552487015724182,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,17,122,92,0.33677053451538086,0.07626920938491821,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,18,122,92,1.1449496746063232,0.8844484090805054,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,19,122,92,1.1419780254364014,0.8814767003059387,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,20,122,92,1.001479983329773,0.7409786581993103,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,21,122,92,0.30205729603767395,0.04155595973134041,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,22,122,92,1.2557708024978638,0.9952694773674011,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,23,122,92,0.9362595081329346,0.6757581830024719,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,24,122,92,1.2637765407562256,1.0032752752304077,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,25,122,92,1.114861011505127,0.8543596267700195,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,26,122,92,1.2808632850646973,1.0203620195388794,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,27,122,92,0.7560374736785889,0.4955361783504486,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,28,122,92,1.1524779796600342,0.8919767141342163,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,29,122,92,1.2263610363006592,0.9658596515655518,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,30,122,92,1.1897423267364502,0.9292409420013428,-0.26050132513046265
macaroni2,9da86506405268facfc8f498,31,122,92,0.8298481106758118,0.5693467855453491,-0.26050132513046265
macaroni2,9fe1a7a0cd53409fd91c9cb5,0,362,241,2.60931396484375,4.109686851501465,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,1,362,241,2.2273178100585938,3.7276909351348877,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,2,362,241,2.461141586303711,3.961514711380005,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,3,362,241,2.127872943878174,3.6282458305358887,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,4,362,241,2.5906782150268555,4.09105110168457,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,5,362,241,1.974920392036438,3.4752933979034424,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,6,362,241,2.429142951965332,3.929516077041626,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,7,362,241,2.080829620361328,3.581202745437622,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,8,362,241,2.194538116455078,3.694911003112793,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,9,362,241,2.2589993476867676,3.7593722343444824,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,10,362,241,0.15161681175231934,1.6519898176193237,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,11,362,241,2.4751343727111816,3.9755074977874756,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,12,362,241,2.4282217025756836,3.9285945892333984,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,13,362,241,2.435181140899658,3.935554265975952,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,14,362,241,1.5639384984970093,3.0643115043640137,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,15,365,233,0.004946231842041016,1.1771275997161865,1.1721813678741455
macaroni2,9fe1a7a0cd53409fd91c9cb5,16,362,241,1.925139307975769,3.4255123138427734,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,17,362,241,2.3397727012634277,3.8401458263397217,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,18,362,241,2.5666627883911133,4.067035675048828,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,19,362,241,1.9695111513137817,3.469884157180786,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,20,362,241,1.7623668909072876,3.262739896774292,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,21,362,241,2.3247861862182617,3.8251593112945557,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,22,362,241,2.7034659385681152,4.20383882522583,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,23,362,241,2.2827606201171875,3.7831337451934814,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,24,362,241,2.048499584197998,3.548872470855713,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,25,362,241,2.300157070159912,3.800529956817627,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,26,362,241,2.6460142135620117,4.146387100219727,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,27,362,241,2.4027528762817383,3.903125762939453,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,28,362,241,2.1997299194335938,3.7001030445098877,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,29,362,241,2.150217056274414,3.650590181350708,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,30,362,241,2.403745651245117,3.904118776321411,1.5003730058670044
macaroni2,9fe1a7a0cd53409fd91c9cb5,31,363,241,0.0023763179779052734,1.253584861755371,1.2559611797332764
macaroni2,a05c6cd02e90eae80a4d2f1c,0,235,97,1.109025478363037,2.4563169479370117,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,1,235,97,1.3147461414337158,2.6620376110076904,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,2,235,97,1.4109337329864502,2.758225202560425,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,3,235,97,1.319518804550171,2.6668102741241455,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,4,235,97,1.3732764720916748,2.7205679416656494,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,5,235,97,0.8306894302368164,2.177980899810791,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,6,235,97,0.8231735229492188,2.1704649925231934,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,7,235,97,1.2277355194091797,2.5750269889831543,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,8,235,97,1.08331298828125,2.4306044578552246,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,9,235,97,1.0979578495025635,2.445249319076538,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,10,235,97,1.2231943607330322,2.570485830307007,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,11,235,97,0.9554531574249268,2.3027446269989014,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,12,235,97,1.1320955753326416,2.479387044906616,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,13,235,97,1.2764391899108887,2.6237306594848633,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,14,235,97,1.1088573932647705,2.456148862838745,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,15,235,97,0.9566128253936768,2.3039042949676514,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,16,235,97,1.1232507228851318,2.4705421924591064,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,17,235,97,1.0245256423950195,2.371817111968994,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,18,235,97,1.2692859172821045,2.616577386856079,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,19,235,97,0.8127725124359131,2.1600639820098877,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,20,235,97,1.3255000114440918,2.6727914810180664,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,21,235,97,1.1413557529449463,2.488647222518921,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,22,235,97,0.6574616432189941,2.0047531127929688,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,23,235,97,1.225738763809204,2.5730302333831787,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,24,235,97,1.2506232261657715,2.597914695739746,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,25,235,97,1.3562376499176025,2.703529119491577,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,26,235,97,0.9007582664489746,2.248049736022949,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,27,235,97,1.4295496940612793,2.776841163635254,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,28,235,97,0.7397665977478027,2.0870580673217773,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,29,235,97,1.1831989288330078,2.5304903984069824,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,30,235,97,0.968146800994873,2.3154382705688477,1.3472914695739746
macaroni2,a05c6cd02e90eae80a4d2f1c,31,235,97,1.049896478652954,2.3971879482269287,1.3472914695739746
macaroni2,a182f91d4187d68dae715f40,0,140,102,0.005485959351062775,0.12154814600944519,0.11606218665838242
macaroni2,a182f91d4187d68dae715f40,1,485,469,0.0008614659309387207,-0.6806603670120239,-0.6815218329429626
macaroni2,a182f91d4187d68dae715f40,2,477,493,0.0002403855323791504,-0.8234456181526184,-0.8236860036849976
macaroni2,a182f91d4187d68dae715f40,3,137,106,0.005507111549377441,0.3117726445198059,0.31727975606918335
macaroni2,a182f91d4187d68dae715f40,4,403,128,2.5063753128051758e-05,-0.3350570797920227,-0.33508214354515076
macaroni2,a182f91d4187d68dae715f40,5,493,489,4.011392593383789e-05,-0.5160220265388489,-0.515981912612915
macaroni2,a182f91d4187d68dae715f40,6,137,106,0.008885055780410767,0.3261648118495941,0.31727975606918335
macaroni2,a182f91d4187d68dae715f40,7,376,98,2.7894973754882812e-05,-1.3268201351165771,-1.3267922401428223
macaroni2,a182f91d4187d68dae715f40,8,138,103,0.033259689807891846,0.3818279802799225,0.41508767008781433
macaroni2,a182f91d4187d68dae715f40,9,138,103,0.32625827193260193,0.7413459420204163,0.41508767008781433
macaroni2,a182f91d4187d68dae715f40,10,138,103,0.05716240406036377,0.4722500741481781,0.41508767008781433
macaroni2,a182f91d4187d68dae715f40,11,141,101,0.0003583841025829315,-0.04253317043185234,-0.04289155453443527
macaroni2,a182f91d4187d68dae715f40,12,138,103,0.009383678436279297,0.42447134852409363,0.41508767008781433
macaroni2,a182f91d4187d68dae715f40,13,138,103,0.2250913679599762,0.6401790380477905,0.41508767008781433
