dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density,gt_binary,patchcore_score,clip_backend,tight_normal_score,tight_anomaly_score,tight_vlm_margin,context_normal_score,context_anomaly_score,context_vlm_margin
MVTec AD 2,fabric,3,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000547_008_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000547_008_shift_2.png,True,True,0.7221741676330566,2448,2048,256,256,152,20,161,29,59,0.8321816921234131,0.8218896389007568,48.49148941040039,1453,160,1540,232,1323,52,1670,340,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000547_008_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000547_008_shift_2_cand01_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,1,0.7221741676330566,open_clip:ViT-B-32/openai,0.2816535234451294,0.29113245010375977,0.009478926658630371,0.28141847252845764,0.29371944069862366,0.012300968170166016
MVTec AD 2,fabric,3,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000548_008_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000548_008_shift_3.png,True,True,0.696576714515686,2448,2048,256,256,19,13,79,46,1213,1.0,0.9012218713760376,1093.18212890625,181,104,756,368,0,0,1618,764,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000548_008_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000548_008_shift_3_cand00_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,1,0.696576714515686,open_clip:ViT-B-32/openai,0.2690011262893677,0.2753392457962036,0.0063381195068359375,0.289573609828949,0.2958920896053314,0.006318479776382446
MVTec AD 2,fabric,3,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000548_008_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000548_008_shift_3.png,True,True,0.696576714515686,2448,2048,256,256,152,20,162,30,72,0.8403028845787048,0.8273389935493469,59.56840896606445,1453,160,1550,240,1307,40,1696,360,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000548_008_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000548_008_shift_3_cand01_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,1,0.696576714515686,open_clip:ViT-B-32/openai,0.2674965560436249,0.27777013182640076,0.010273575782775879,0.2741818428039551,0.2883960008621216,0.014214158058166504
MVTec AD 2,fabric,3,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000550_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000550_009_overexposed.png,True,True,0.586871325969696,2448,2048,256,256,41,17,61,40,362,1.0,0.9257192611694336,335.1103820800781,392,136,584,320,104,0,872,596,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000550_009_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000550_009_overexposed_cand00_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,693.0,0.4685598377281947,0.0015139995805369,1,0.586871325969696,open_clip:ViT-B-32/openai,0.26811420917510986,0.2777746915817261,0.009660482406616211,0.2877548336982727,0.29607218503952026,0.008317351341247559
MVTec AD 2,fabric,3,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000550_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000550_009_overexposed.png,True,True,0.586871325969696,2448,2048,256,256,23,91,44,115,357,0.9793667793273926,0.9192138314247132,328.1593322753906,219,728,421,920,0,440,724,1208,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000550_009_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000550_009_overexposed_cand01_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,1079.0,0.7295469912102772,0.0019405357965009,1,0.586871325969696,open_clip:ViT-B-32/openai,0.26790982484817505,0.27278056740760803,0.004870742559432983,0.2866872549057007,0.2914898991584778,0.0048026442527771
MVTec AD 2,fabric,3,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000550_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000550_009_overexposed.png,True,True,0.586871325969696,2448,2048,256,256,226,36,245,88,495,0.9248493313789368,0.8868857026100159,439.0084228515625,2161,288,2343,704,1888,0,2448,1328,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000550_009_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000550_009_overexposed_cand02_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,0.0,0.0,0.0,1,0.586871325969696,open_clip:ViT-B-32/openai,0.2673390805721283,0.2742234766483307,0.006884396076202393,0.2796229422092438,0.2916034162044525,0.01198047399520874
MVTec AD 2,fabric,3,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000554_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000554_009_shift_3.png,True,True,0.6749926805496216,2448,2048,256,256,23,87,53,116,595,1.0,0.8827284574508667,525.2234497070312,219,696,507,928,0,348,939,1276,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000554_009_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000554_009_shift_3_cand00_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,1079.0,0.7295469912102772,0.001238248687158,1,0.6749926805496216,open_clip:ViT-B-32/openai,0.26343804597854614,0.2698570787906647,0.00641903281211853,0.3030295968055725,0.3167659044265747,0.013736307621002197
MVTec AD 2,fabric,3,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000554_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000554_009_shift_3.png,True,True,0.6749926805496216,2448,2048,256,256,41,19,60,40,300,0.9243290424346924,0.8530157208442688,255.9047088623047,392,152,574,320,119,0,847,572,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000554_009_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000554_009_shift_3_cand01_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,542.0,0.3664638269100744,0.0013015830323522,1,0.6749926805496216,open_clip:ViT-B-32/openai,0.2738127112388611,0.2833750545978546,0.00956234335899353,0.2942318022251129,0.3069142699241638,0.012682467699050903
MVTec AD 2,fabric,3,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000554_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000554_009_shift_3.png,True,True,0.6749926805496216,2448,2048,256,256,226,67,240,88,171,0.8413320183753967,0.812111496925354,138.87106323242188,2161,536,2295,704,1960,284,2448,956,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000554_009_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000554_009_shift_3_cand02_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,0.0,0.0,0.0,1,0.6749926805496216,open_clip:ViT-B-32/openai,0.27456024289131165,0.28262874484062195,0.008068501949310303,0.2754403054714203,0.28640004992485046,0.010959744453430176
MVTec AD 2,fabric,3,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000556_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000556_010_overexposed.png,True,True,0.5164018869400024,2448,2048,256,256,191,4,243,44,1094,1.0,0.8487144708633423,928.49365234375,1826,32,2324,352,1079,0,2448,832,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000556_010_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000556_010_overexposed_cand00_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,1,0.5164018869400024,open_clip:ViT-B-32/openai,0.2940056025981903,0.3034777045249939,0.009472101926803589,0.29446378350257874,0.3012573719024658,0.006793588399887085
MVTec AD 2,fabric,3,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000556_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000556_010_overexposed.png,True,True,0.5164018869400024,2448,2048,256,256,15,9,34,21,165,0.8401772975921631,0.8018490076065063,132.30508422851562,143,72,326,168,0,0,600,312,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000556_010_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000556_010_overexposed_cand01_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,1,0.5164018869400024,open_clip:ViT-B-32/openai,0.28779932856559753,0.2974555492401123,0.00965622067451477,0.29046401381492615,0.30119648575782776,0.010732471942901611
MVTec AD 2,fabric,3,5,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000556_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000556_010_overexposed.png,True,True,0.5164018869400024,2448,2048,256,256,234,92,243,103,52,0.7887734770774841,0.7770964503288269,40.40901565551758,2237,736,2324,824,2107,604,2448,956,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000556_010_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000556_010_overexposed_cand02_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,1,0.5164018869400024,open_clip:ViT-B-32/openai,0.2819437086582184,0.29429909586906433,0.012355387210845947,0.27558085322380066,0.2902260720729828,0.014645218849182129
MVTec AD 2,fabric,3,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000559_010_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000559_010_shift_2.png,True,True,0.5273438096046448,2448,2048,256,256,183,8,232,62,1311,1.0,0.9153416752815248,1200.012939453125,1749,64,2219,496,1044,0,2448,1144,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000559_010_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000559_010_shift_2_cand00_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,1,0.5273438096046448,open_clip:ViT-B-32/openai,0.28355762362480164,0.29090648889541626,0.007348865270614624,0.2964339852333069,0.3058313727378845,0.009397387504577637
MVTec AD 2,fabric,3,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000560_010_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000560_010_shift_3.png,True,True,0.5288122892379761,2448,2048,256,256,183,9,228,64,1311,1.0,0.9105140566825868,1193.6839599609375,1749,72,2181,512,1101,0,2448,1172,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000560_010_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000560_010_shift_3_cand00_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,1,0.5288122892379761,open_clip:ViT-B-32/openai,0.2736106216907501,0.27935004234313965,0.005739420652389526,0.2854743003845215,0.29207858443260193,0.006604284048080444
MVTec AD 2,fabric,4,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000564_011_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000564_011_shift_1.png,True,True,0.6730841398239136,2448,2048,256,256,58,100,96,128,631,1.0,0.9035776257514954,570.157470703125,554,800,918,1024,8,464,1464,1360,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000564_011_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000564_011_shift_1_cand00_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1,0.6730841398239136,open_clip:ViT-B-32/openai,0.2667544484138489,0.2759241461753845,0.009169697761535645,0.28963565826416016,0.2946636974811554,0.005028039216995239
MVTec AD 2,fabric,4,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000564_011_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000564_011_shift_1.png,True,True,0.6730841398239136,2448,2048,256,256,22,94,53,126,649,0.9991858005523682,0.9062038064002992,588.1262817382812,210,752,507,1008,0,368,953,1392,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000564_011_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000564_011_shift_1_cand01_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1,0.6730841398239136,open_clip:ViT-B-32/openai,0.27343863248825073,0.28268370032310486,0.009245067834854126,0.29222750663757324,0.3000081479549408,0.007780641317367554
MVTec AD 2,fabric,4,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000565_011_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000565_011_shift_2.png,True,True,0.6399980783462524,2448,2048,256,256,59,99,96,127,638,1.0,0.914516031742096,583.4612426757812,564,792,918,1016,33,456,1449,1352,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000565_011_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000565_011_shift_2_cand00_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1,0.6399980783462524,open_clip:ViT-B-32/openai,0.2678554356098175,0.2799648344516754,0.01210939884185791,0.2930792272090912,0.3017173707485199,0.008638143539428711
MVTec AD 2,fabric,4,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000565_011_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000565_011_shift_2.png,True,True,0.6399980783462524,2448,2048,256,256,22,97,41,122,397,0.973967671394348,0.9047762155532836,359.1961669921875,210,776,393,976,0,476,667,1276,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000565_011_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000565_011_shift_2_cand01_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1,0.6399980783462524,open_clip:ViT-B-32/openai,0.2783830165863037,0.28757309913635254,0.009190082550048828,0.2992106080055237,0.30966073274612427,0.010450124740600586
MVTec AD 2,fabric,4,1,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000565_011_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000565_011_shift_2.png,True,True,0.6399980783462524,2448,2048,256,256,130,10,146,28,227,0.9310933947563172,0.8926200270652771,202.62474060058597,1243,80,1397,224,1012,0,1628,440,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000565_011_shift_2_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000565_011_shift_2_cand02_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,1116.0,1.0,0.0041174734356552,1,0.6399980783462524,open_clip:ViT-B-32/openai,0.27181950211524963,0.2848772406578064,0.013057738542556763,0.2632824778556824,0.2790983319282532,0.0158158540725708
MVTec AD 2,fabric,4,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000567_011_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000567_011_underexposed.png,True,True,0.6008418798446655,2448,2048,256,256,22,94,53,125,626,1.0,0.9090724587440492,569.079345703125,210,752,507,1000,0,380,953,1372,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000567_011_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000567_011_underexposed_cand00_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1,0.6008418798446655,open_clip:ViT-B-32/openai,0.2729317247867584,0.28390517830848694,0.010973453521728516,0.29096925258636475,0.2963666617870331,0.005397409200668335
MVTec AD 2,fabric,4,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000567_011_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000567_011_underexposed.png,True,True,0.6008418798446655,2448,2048,256,256,60,100,95,126,561,0.98305481672287,0.8975602388381958,503.5312805175781,573,800,909,1008,69,488,1413,1320,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000567_011_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000567_011_underexposed_cand01_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,1,0.6008418798446655,open_clip:ViT-B-32/openai,0.2569655478000641,0.26576268672943115,0.008797138929367065,0.2970040440559387,0.30743545293807983,0.010431408882141113
MVTec AD 2,fabric,4,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000567_011_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000567_011_underexposed.png,True,True,0.6008418798446655,2448,2048,256,256,133,10,144,23,96,0.8787878155708313,0.8596962094306946,82.53083801269531,1271,80,1377,184,1112,0,1536,340,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000567_011_underexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000567_011_underexposed_cand02_context_1.50.png,1116.0,0.0,0.0,0.0,1116.0,1116.0,1.0,0.0077413984461709,1,0.6008418798446655,open_clip:ViT-B-32/openai,0.2812846601009369,0.2926400601863861,0.011355400085449219,0.27332332730293274,0.2889255881309509,0.015602260828018188
MVTec AD 2,fabric,4,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000569_012_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000569_012_regular.png,True,True,0.5520161390304565,2448,2048,256,256,218,94,242,137,769,1.0,0.9376203417778016,721.030029296875,2084,752,2315,1096,1738,236,2448,1612,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000569_012_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000569_012_regular_cand00_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.5520161390304565,open_clip:ViT-B-32/openai,0.26850807666778564,0.2780495882034302,0.009541511535644531,0.2925412952899933,0.29937368631362915,0.006832391023635864
MVTec AD 2,fabric,4,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000569_012_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000569_012_regular.png,True,True,0.5520161390304565,2448,2048,256,256,204,226,222,245,238,0.9581730365753174,0.9119188189506532,217.03668212890625,1950,1808,2123,1960,1690,1580,2383,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000569_012_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000569_012_regular_cand01_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.5520161390304565,open_clip:ViT-B-32/openai,0.2814999222755432,0.2930689752101898,0.011569052934646606,0.27220791578292847,0.28296416997909546,0.010756254196166992
MVTec AD 2,fabric,4,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000569_012_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000569_012_regular.png,True,True,0.5520161390304565,2448,2048,256,256,227,17,245,31,180,0.9483966827392578,0.915020763874054,164.7037353515625,2170,136,2343,248,1910,0,2448,416,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000569_012_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000569_012_regular_cand02_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.5520161390304565,open_clip:ViT-B-32/openai,0.28110748529434204,0.29074719548225403,0.009639710187911987,0.26286837458610535,0.2717803418636322,0.008911967277526855
MVTec AD 2,fabric,4,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000570_012_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000570_012_shift_1.png,True,True,0.5575236082077026,2448,2048,256,256,219,95,242,138,739,1.0,0.9282918572425842,686.0076904296875,2094,760,2315,1104,1762,244,2448,1620,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000570_012_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000570_012_shift_1_cand00_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.5575236082077026,open_clip:ViT-B-32/openai,0.2761249542236328,0.28561756014823914,0.009492605924606323,0.2924044728279114,0.3000926077365875,0.0076881349086761475
MVTec AD 2,fabric,4,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000570_012_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000570_012_shift_1.png,True,True,0.5575236082077026,2448,2048,256,256,203,226,221,245,241,0.9512904286384584,0.9022143483161926,217.43365478515625,1941,1808,2114,1960,1681,1580,2374,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000570_012_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000570_012_shift_1_cand01_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.5575236082077026,open_clip:ViT-B-32/openai,0.2880901098251343,0.3002103567123413,0.012120246887207031,0.2719298005104065,0.28178906440734863,0.009859263896942139
MVTec AD 2,fabric,4,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000570_012_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000570_012_shift_1.png,True,True,0.5575236082077026,2448,2048,256,256,228,19,245,30,145,0.9254604578018188,0.8971288204193115,130.08367919921875,2180,152,2343,240,1936,20,2448,372,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000570_012_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000570_012_shift_1_cand02_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.5575236082077026,open_clip:ViT-B-32/openai,0.2792801856994629,0.2877982556819916,0.008518069982528687,0.2564290165901184,0.26552292704582214,0.009093910455703735
