dataset,category,folder_root,source_split,source_image_path,source_mask_path,is_anomaly,anomaly_type,target_subset,target_label,target_image_path,target_mask_path,has_target_mask
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/139_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000139_139_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/140_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000140_140_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/141_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000141_141_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/142_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000142_142_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/143_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000143_143_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/144_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000144_144_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/145_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000145_145_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/146_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000146_146_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/147_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000147_147_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/148_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000148_148_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/149_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000149_149_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/150_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000150_150_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/151_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000151_151_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/152_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000152_152_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/153_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000153_153_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/154_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000154_154_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/155_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000155_155_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/156_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000156_156_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/157_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000157_157_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/158_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000158_158_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/159_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000159_159_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/160_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000160_160_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/161_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000161_161_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/162_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000162_162_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/163_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000163_163_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/164_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000164_164_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/165_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000165_165_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/166_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000166_166_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/167_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000167_167_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/168_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000168_168_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/169_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000169_169_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/170_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000170_170_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/171_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000171_171_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/172_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000172_172_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/173_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000173_173_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/174_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000174_174_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/175_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000175_175_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/176_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000176_176_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/177_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000177_177_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/178_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000178_178_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/179_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000179_179_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/180_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000180_180_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/181_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000181_181_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/182_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000182_182_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/183_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000183_183_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/184_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000184_184_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/185_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000185_185_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/186_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000186_186_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/187_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000187_187_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/188_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000188_188_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/189_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000189_189_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/190_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000190_190_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/191_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000191_191_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/192_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000192_192_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/193_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000193_193_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/194_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000194_194_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/195_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000195_195_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/196_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000196_196_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/197_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000197_197_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/198_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000198_198_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/199_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000199_199_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/200_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000200_200_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/201_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000201_201_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/202_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000202_202_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/203_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000203_203_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/204_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000204_204_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/205_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000205_205_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/206_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000206_206_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/207_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000207_207_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/208_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000208_208_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/209_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000209_209_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/210_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000210_210_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/211_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000211_211_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/212_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000212_212_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/213_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000213_213_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/214_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000214_214_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/215_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000215_215_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/216_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000216_216_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/217_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000217_217_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/218_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000218_218_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/219_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000219_219_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/220_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000220_220_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/221_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000221_221_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/222_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000222_222_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/223_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000223_223_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/224_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000224_224_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/225_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000225_225_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/226_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000226_226_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/227_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000227_227_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/228_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000228_228_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/229_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000229_229_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/230_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000230_230_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/231_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000231_231_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/232_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000232_232_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/233_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000233_233_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/234_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000234_234_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/235_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000235_235_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/236_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000236_236_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/237_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000237_237_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/238_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000238_238_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/239_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000239_239_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/240_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000240_240_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/241_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000241_241_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/242_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000242_242_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/243_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000243_243_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/244_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000244_244_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/245_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000245_245_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/246_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000246_246_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/247_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000247_247_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/248_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000248_248_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/249_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000249_249_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/250_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000250_250_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/251_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000251_251_regular.png,,False
MVTec AD 2,rice,datasets/MVTec_AD_2_anomalib_all/rice_folder,train,datasets/MVTec_AD_2/rice/train/good/252_regular.png,,0,good,train,good,datasets/MVTec_AD_2_anomalib_all/rice_folder/train/good/000252_252_regular.png,,False
