dataset,category,split,label,source_image_path,view_image_path,source_mask_path,view_mask_path,image_status,mask_status
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/072.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_072.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/072.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_072.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/073.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_073.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/073.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_073.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/074.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_074.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/074.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_074.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/075.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_075.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/075.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_075.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/076.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_076.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/076.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_076.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/077.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_077.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/077.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_077.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/078.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_078.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/078.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_078.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/079.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_079.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/079.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_079.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/080.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_080.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/080.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_080.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/081.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_081.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/081.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_081.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/082.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_082.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/082.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_082.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/083.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_083.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/083.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_083.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/084.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_084.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/084.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_084.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/085.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_085.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/085.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_085.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/086.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_086.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/086.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_086.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/087.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_087.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/087.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_087.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/088.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_088.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/088.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_088.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/089.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_089.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/089.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_089.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/090.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_090.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/090.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_090.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/091.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_091.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/091.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_091.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/092.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_092.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/092.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_092.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/093.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_093.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/093.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_093.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/094.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_094.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/094.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_094.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/095.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_095.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/095.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_095.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/096.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_096.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/096.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_096.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/097.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_097.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/097.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_097.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/098.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_098.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/098.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_098.png,linked,linked
VisA,macaroni1,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Anomaly/099.JPG,datasets/VisA_anomalib_1cls/macaroni1/test/anomaly/macaroni1_test_anomaly_099.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Masks/Anomaly/099.png,datasets/VisA_anomalib_1cls/macaroni1/ground_truth/anomaly/macaroni1_test_anomaly_099.png,linked,linked
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0836.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0836.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0451.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0451.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0516.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0516.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0977.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0977.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0249.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0249.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0548.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0548.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0362.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0362.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0074.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0074.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0650.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0650.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0898.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0898.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0397.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0397.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0090.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0090.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0202.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0202.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0414.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0414.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0655.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0655.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0101.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0101.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0636.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0636.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0965.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0965.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0141.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0141.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0083.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0083.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0889.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0889.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0121.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0121.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0371.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0371.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0635.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0635.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0368.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0368.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0673.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0673.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0146.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0146.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0378.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0378.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0642.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0642.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0733.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0733.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0826.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0826.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0745.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0745.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0154.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0154.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0393.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0393.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0018.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0018.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0067.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0067.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0591.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0591.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0001.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0001.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0845.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0845.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0647.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0647.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0532.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0532.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0820.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0820.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0134.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0134.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0565.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0565.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0874.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0874.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0450.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0450.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0649.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0649.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0007.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0007.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0347.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0347.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0793.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0793.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0130.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0130.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0366.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0366.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0454.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0454.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0091.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0091.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0255.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0255.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0194.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0194.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0553.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0553.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0917.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0917.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0847.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0847.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0459.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0459.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0277.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0277.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0491.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0491.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0894.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0894.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0104.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0104.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0683.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0683.JPG,,,linked,
VisA,macaroni2,train,normal,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni2/Data/Images/Normal/0868.JPG,datasets/VisA_anomalib_1cls/macaroni2/train/good/macaroni2_train_normal_0868.JPG,,,linked,
